query_id,query_text,rank,item_id,fusion_method,fusion_score,bm25_rank,semantic_rank,bm25_score,semantic_score,bm25_normalized_score,semantic_normalized_score,sources,relevance_grade
query_000055,PlayWorld Puzzles,16,item_000322,RRF (k=60),0.013158,,16,,0.583519,,,semantic,0
query_000055,PlayWorld Puzzles,17,item_000387,RRF (k=60),0.012987,,17,,0.566499,,,semantic,0
query_000055,PlayWorld Puzzles,18,item_000428,RRF (k=60),0.012821,,18,,0.469067,,,semantic,0
query_000055,PlayWorld Puzzles,19,item_000327,RRF (k=60),0.012658,,19,,0.448563,,,semantic,0
query_000055,PlayWorld Puzzles,20,item_000309,RRF (k=60),0.012500,,20,,0.444890,,,semantic,0
query_000056,affordable wearables for everyday use,1,item_000121,RRF (k=60),0.029214,18,1,4.325944,0.438607,,,"bm25,semantic",0
query_000056,affordable wearables for everyday use,2,item_000117,RRF (k=60),0.028595,12,8,4.359151,0.410106,,,"bm25,semantic",0
query_000056,affordable wearables for everyday use,3,item_000217,RRF (k=60),0.028191,13,9,4.359151,0.410106,,,"bm25,semantic",0
query_000056,affordable wearables for everyday use,4,item_000228,RRF (k=60),0.027799,14,10,4.359151,0.410106,,,"bm25,semantic",0
query_000056,affordable wearables for everyday use,5,item_000102,RRF (k=60),0.027418,11,15,4.359151,0.397376,,,"bm25,semantic",1
query_000056,affordable wearables for everyday use,6,item_000344,RRF (k=60),0.027072,17,11,4.359151,0.409361,,,"bm25,semantic",1
query_000056,affordable wearables for everyday use,7,item_000299,RRF (k=60),0.026491,15,16,4.359151,0.397376,,,"bm25,semantic",1
query_000056,affordable wearables for everyday use,8,item_000310,RRF (k=60),0.026145,16,17,4.359151,0.397376,,,"bm25,semantic",1
query_000056,affordable wearables for everyday use,9,item_000183,RRF (k=60),0.025937,23,12,4.229293,0.406776,,,"bm25,semantic",0
query_000056,affordable wearables for everyday use,10,item_000005,RRF (k=60),0.025827,1,46,5.657967,0.330522,,,"bm25,semantic",1
query_000056,affordable wearables for everyday use,11,item_000487,RRF (k=60),0.025744,2,44,5.657967,0.342539,,,"bm25,semantic",0
query_000056,affordable wearables for everyday use,12,item_000094,RRF (k=60),0.025475,47,2,3.909056,0.438372,,,"bm25,semantic",0
query_000056,affordable wearables for everyday use,13,item_000065,RRF (k=60),0.025397,3,45,5.528050,0.331793,,,"bm25,semantic",0
query_000056,affordable wearables for everyday use,14,item_000231,RRF (k=60),0.025327,26,13,4.229293,0.406776,,,"bm25,semantic",0
query_000056,affordable wearables for everyday use,15,item_000015,RRF (k=60),0.025321,20,18,4.229293,0.395428,,,"bm25,semantic",2
query_000056,affordable wearables for everyday use,16,item_000082,RRF (k=60),0.025232,8,35,4.964643,0.365328,,,"bm25,semantic",0
query_000056,affordable wearables for everyday use,17,item_000194,RRF (k=60),0.025132,48,3,3.909056,0.438372,,,"bm25,semantic",0
query_000056,affordable wearables for everyday use,18,item_000405,RRF (k=60),0.024971,4,47,5.528050,0.329822,,,"bm25,semantic",0
query_000056,affordable wearables for everyday use,19,item_000177,RRF (k=60),0.024909,9,36,4.964643,0.365328,,,"bm25,semantic",0
query_000056,affordable wearables for everyday use,20,item_000417,RRF (k=60),0.024877,28,14,4.229293,0.406776,,,"bm25,semantic",0
query_000057,affordable cameras for everyday use,1,item_000117,RRF (k=60),0.030018,12,2,4.359151,0.412446,,,"bm25,semantic",0
query_000057,affordable cameras for everyday use,2,item_000217,RRF (k=60),0.029572,13,3,4.359151,0.412446,,,"bm25,semantic",0
query_000057,affordable cameras for everyday use,3,item_000121,RRF (k=60),0.029214,18,1,4.325944,0.441209,,,"bm25,semantic",0
query_000057,affordable cameras for everyday use,4,item_000228,RRF (k=60),0.029139,14,4,4.359151,0.412446,,,"bm25,semantic",0
query_000057,affordable cameras for everyday use,5,item_000102,RRF (k=60),0.027783,11,13,4.359151,0.394218,,,"bm25,semantic",1
query_000057,affordable cameras for everyday use,6,item_000344,RRF (k=60),0.027693,17,8,4.359151,0.408135,,,"bm25,semantic",1
query_000057,affordable cameras for everyday use,7,item_000183,RRF (k=60),0.027433,23,5,4.229293,0.409193,,,"bm25,semantic",0
query_000057,affordable cameras for everyday use,8,item_000299,RRF (k=60),0.026847,15,14,4.359151,0.394218,,,"bm25,semantic",1
query_000057,affordable cameras for everyday use,9,item_000231,RRF (k=60),0.026779,26,6,4.229293,0.409193,,,"bm25,semantic",0
query_000057,affordable cameras for everyday use,10,item_000160,RRF (k=60),0.026688,22,9,4.229293,0.407213,,,"bm25,semantic",0
query_000057,affordable cameras for everyday use,11,item_000310,RRF (k=60),0.026491,16,15,4.359151,0.394218,,,"bm25,semantic",1
query_000057,affordable cameras for everyday use,12,item_000062,RRF (k=60),0.026430,21,11,4.229293,0.397393,,,"bm25,semantic",0
query_000057,affordable cameras for everyday use,13,item_000417,RRF (k=60),0.026289,28,7,4.229293,0.409193,,,"bm25,semantic",0
query_000057,affordable cameras for everyday use,14,item_000487,RRF (k=60),0.026030,2,41,5.657967,0.344509,,,"bm25,semantic",0
query_000057,affordable cameras for everyday use,15,item_000005,RRF (k=60),0.026009,1,44,5.657967,0.326556,,,"bm25,semantic",1
query_000057,affordable cameras for everyday use,16,item_000214,RRF (k=60),0.025794,24,12,4.229293,0.397393,,,"bm25,semantic",0
query_000057,affordable cameras for everyday use,17,item_000065,RRF (k=60),0.025677,3,42,5.528050,0.333512,,,"bm25,semantic",0
query_000057,affordable cameras for everyday use,18,item_000015,RRF (k=60),0.025658,20,16,4.229293,0.392127,,,"bm25,semantic",2
query_000057,affordable cameras for everyday use,19,item_000497,RRF (k=60),0.025522,29,10,4.229293,0.407213,,,"bm25,semantic",0
query_000057,affordable cameras for everyday use,20,item_000405,RRF (k=60),0.025334,4,43,5.528050,0.331466,,,"bm25,semantic",0
query_000058,best men's shirts,1,item_000149,RRF (k=60),0.031258,5,3,4.547874,0.873733,,,"bm25,semantic",1
query_000058,best men's shirts,2,item_000250,RRF (k=60),0.031099,8,1,4.547874,0.883635,,,"bm25,semantic",1
query_000058,best men's shirts,3,item_000206,RRF (k=60),0.030536,6,5,4.547874,0.865204,,,"bm25,semantic",1
query_000058,best men's shirts,4,item_000063,RRF (k=60),0.030092,1,13,4.547874,0.833945,,,"bm25,semantic",1
query_000058,best men's shirts,5,item_000330,RRF (k=60),0.029643,14,2,4.547874,0.883635,,,"bm25,semantic",1
query_000058,best men's shirts,6,item_000292,RRF (k=60),0.029514,12,4,4.547874,0.865447,,,"bm25,semantic",1
query_000058,best men's shirts,7,item_000281,RRF (k=60),0.029236,11,6,4.547874,0.863737,,,"bm25,semantic",1
query_000058,best men's shirts,8,item_000099,RRF (k=60),0.028219,3,21,4.547874,0.826940,,,"bm25,semantic",1
query_000058,best men's shirts,9,item_000107,RRF (k=60),0.027820,4,22,4.547874,0.826940,,,"bm25,semantic",1
query_000058,best men's shirts,10,item_000263,RRF (k=60),0.027799,10,14,4.547874,0.833470,,,"bm25,semantic",1
query_000058,best men's shirts,11,item_000080,RRF (k=60),0.027757,2,26,4.547874,0.825541,,,"bm25,semantic",1
query_000058,best men's shirts,12,item_000396,RRF (k=60),0.027480,17,9,4.547874,0.844375,,,"bm25,semantic",1
query_000058,best men's shirts,13,item_000254,RRF (k=60),0.027151,9,19,4.547874,0.827976,,,"bm25,semantic",1
query_000058,best men's shirts,14,item_000016,RRF (k=60),0.027120,22,7,4.527156,0.858778,,,"bm25,semantic",1
query_000058,best men's shirts,15,item_000490,RRF (k=60),0.027052,21,8,4.547874,0.848070,,,"bm25,semantic",1
query_000058,best men's shirts,16,item_000225,RRF (k=60),0.026974,7,23,4.547874,0.826940,,,"bm25,semantic",1
query_000058,best men's shirts,17,item_000326,RRF (k=60),0.026857,13,16,4.547874,0.831793,,,"bm25,semantic",1
query_000058,best men's shirts,18,item_000467,RRF (k=60),0.026786,20,10,4.547874,0.844375,,,"bm25,semantic",1
query_000058,best men's shirts,19,item_000378,RRF (k=60),0.026667,15,15,4.547874,0.833470,,,"bm25,semantic",1
query_000058,best men's shirts,20,item_000412,RRF (k=60),0.025321,18,20,4.547874,0.827976,,,"bm25,semantic",1
query_000059,affordable action figures for everyday use,1,item_000044,RRF (k=60),0.032266,3,1,12.450763,0.805137,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,2,item_000029,RRF (k=60),0.032018,1,4,13.405917,0.756497,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,3,item_000375,RRF (k=60),0.031754,4,2,12.450763,0.805137,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,4,item_000318,RRF (k=60),0.031514,2,5,13.405917,0.756497,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,5,item_000432,RRF (k=60),0.031258,5,3,12.450763,0.805137,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,6,item_000141,RRF (k=60),0.030303,6,6,11.665002,0.688840,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,7,item_000285,RRF (k=60),0.029851,7,7,11.665002,0.688840,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,8,item_000315,RRF (k=60),0.029412,8,8,11.665002,0.688840,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,9,item_000302,RRF (k=60),0.027973,11,12,9.686985,0.622808,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,10,item_000108,RRF (k=60),0.027651,9,16,9.686985,0.610386,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,11,item_000365,RRF (k=60),0.027402,12,14,9.686985,0.613660,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,12,item_000374,RRF (k=60),0.026519,13,18,9.686985,0.609436,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,13,item_000446,RRF (k=60),0.026320,15,17,9.686985,0.610386,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,14,item_000249,RRF (k=60),0.026050,10,25,9.686985,0.599912,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,15,item_000421,RRF (k=60),0.025562,14,23,9.686985,0.607826,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,16,item_000115,RRF (k=60),0.024853,22,19,8.373304,0.609176,,,"bm25,semantic",2
query_000059,affordable action figures for everyday use,17,item_000370,RRF (k=60),0.024493,40,9,8.266282,0.638735,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,18,item_000054,RRF (k=60),0.024448,18,26,8.373304,0.599777,,,"bm25,semantic",2
query_000059,affordable action figures for everyday use,19,item_000456,RRF (k=60),0.024090,42,10,8.266282,0.638735,,,"bm25,semantic",3
query_000059,affordable action figures for everyday use,20,item_000248,RRF (k=60),0.023903,38,13,8.266282,0.619202,,,"bm25,semantic",3
query_000060,RoadMaster Tools & Equipment,1,item_000008,RRF (k=60),0.016393,,1,,0.717045,,,semantic,0
query_000060,RoadMaster Tools & Equipment,2,item_000035,RRF (k=60),0.016129,,2,,0.717045,,,semantic,0
query_000060,RoadMaster Tools & Equipment,3,item_000239,RRF (k=60),0.015873,,3,,0.717045,,,semantic,0
query_000060,RoadMaster Tools & Equipment,4,item_000325,RRF (k=60),0.015625,,4,,0.709000,,,semantic,0
query_000060,RoadMaster Tools & Equipment,5,item_000351,RRF (k=60),0.015385,,5,,0.709000,,,semantic,0
query_000060,RoadMaster Tools & Equipment,6,item_000050,RRF (k=60),0.015152,,6,,0.707121,,,semantic,0
query_000060,RoadMaster Tools & Equipment,7,item_000314,RRF (k=60),0.014925,,7,,0.707121,,,semantic,0
query_000060,RoadMaster Tools & Equipment,8,item_000482,RRF (k=60),0.014706,,8,,0.707121,,,semantic,0
query_000060,RoadMaster Tools & Equipment,9,item_000357,RRF (k=60),0.014493,,9,,0.706997,,,semantic,0
query_000060,RoadMaster Tools & Equipment,10,item_000010,RRF (k=60),0.014286,,10,,0.689922,,,semantic,0
query_000060,RoadMaster Tools & Equipment,11,item_000130,RRF (k=60),0.014085,,11,,0.689922,,,semantic,0
query_000060,RoadMaster Tools & Equipment,12,item_000056,RRF (k=60),0.013889,,12,,0.686762,,,semantic,0
query_000060,RoadMaster Tools & Equipment,13,item_000493,RRF (k=60),0.013699,,13,,0.683723,,,semantic,0
query_000060,RoadMaster Tools & Equipment,14,item_000233,RRF (k=60),0.013514,,14,,0.680727,,,semantic,0
query_000060,RoadMaster Tools & Equipment,15,item_000435,RRF (k=60),0.013333,,15,,0.680727,,,semantic,0
query_000060,RoadMaster Tools & Equipment,16,item_000464,RRF (k=60),0.013158,,16,,0.671166,,,semantic,0
query_000060,RoadMaster Tools & Equipment,17,item_000003,RRF (k=60),0.012987,,17,,0.670987,,,semantic,0
query_000060,RoadMaster Tools & Equipment,18,item_000058,RRF (k=60),0.012821,,18,,0.646859,,,semantic,0
query_000060,RoadMaster Tools & Equipment,19,item_000294,RRF (k=60),0.012658,,19,,0.646859,,,semantic,0
query_000060,RoadMaster Tools & Equipment,20,item_000062,RRF (k=60),0.012500,,20,,0.639000,,,semantic,0
query_000061,affordable yoga for everyday use,1,item_000062,RRF (k=60),0.032522,2,1,8.995269,0.696072,,,"bm25,semantic",3
query_000061,affordable yoga for everyday use,2,item_000405,RRF (k=60),0.032018,1,4,10.188676,0.570496,,,"bm25,semantic",3
query_000061,affordable yoga for everyday use,3,item_000214,RRF (k=60),0.032002,3,2,8.995269,0.696072,,,"bm25,semantic",3
query_000061,affordable yoga for everyday use,4,item_000394,RRF (k=60),0.031498,4,3,8.864558,0.573652,,,"bm25,semantic",3
query_000061,affordable yoga for everyday use,5,item_000224,RRF (k=60),0.025904,6,33,6.264138,0.337617,,,"bm25,semantic",2
query_000061,affordable yoga for everyday use,6,item_000441,RRF (k=60),0.025849,11,25,6.264138,0.345578,,,"bm25,semantic",2
query_000061,affordable yoga for everyday use,7,item_000258,RRF (k=60),0.025129,7,38,6.264138,0.334723,,,"bm25,semantic",2
query_000061,affordable yoga for everyday use,8,item_000262,RRF (k=60),0.025019,9,35,6.264138,0.337548,,,"bm25,semantic",2
query_000061,affordable yoga for everyday use,9,item_000076,RRF (k=60),0.024819,5,46,6.264138,0.331841,,,"bm25,semantic",2
query_000061,affordable yoga for everyday use,10,item_000261,RRF (k=60),0.024807,8,39,6.264138,0.334723,,,"bm25,semantic",2
query_000061,affordable yoga for everyday use,11,item_000003,RRF (k=60),0.024634,43,7,4.765976,0.373725,,,"bm25,semantic",3
query_000061,affordable yoga for everyday use,12,item_000266,RRF (k=60),0.024595,10,37,6.264138,0.337154,,,"bm25,semantic",2
query_000061,affordable yoga for everyday use,13,item_000493,RRF (k=60),0.024497,47,6,4.765976,0.381887,,,"bm25,semantic",3
query_000061,affordable yoga for everyday use,14,item_000460,RRF (k=60),0.024337,13,34,6.264138,0.337617,,,"bm25,semantic",2
query_000061,affordable yoga for everyday use,15,item_000233,RRF (k=60),0.024321,44,8,4.765976,0.371869,,,"bm25,semantic",3
query_000061,affordable yoga for everyday use,16,item_000449,RRF (k=60),0.024306,12,36,6.264138,0.337548,,,"bm25,semantic",2
query_000061,affordable yoga for everyday use,17,item_000435,RRF (k=60),0.024017,45,9,4.765976,0.371869,,,"bm25,semantic",3
query_000061,affordable yoga for everyday use,18,item_000121,RRF (k=60),0.023259,67,5,4.325944,0.394818,,,"bm25,semantic",0
query_000061,affordable yoga for everyday use,19,item_000117,RRF (k=60),0.022550,61,10,4.359151,0.368295,,,"bm25,semantic",0
query_000061,affordable yoga for everyday use,20,item_000464,RRF (k=60),0.022421,46,17,4.765976,0.361920,,,"bm25,semantic",3
query_000062,best lighting,1,item_000172,RRF (k=60),0.016393,,1,,0.694216,,,semantic,2
query_000062,best lighting,2,item_000397,RRF (k=60),0.016129,,2,,0.692520,,,semantic,1
query_000062,best lighting,3,item_000221,RRF (k=60),0.015873,,3,,0.691456,,,semantic,1
query_000062,best lighting,4,item_000052,RRF (k=60),0.015625,,4,,0.678505,,,semantic,2
query_000062,best lighting,5,item_000070,RRF (k=60),0.015385,,5,,0.678505,,,semantic,2
query_000062,best lighting,6,item_000111,RRF (k=60),0.015152,,6,,0.678505,,,semantic,2
query_000062,best lighting,7,item_000152,RRF (k=60),0.014925,,7,,0.677140,,,semantic,2
query_000062,best lighting,8,item_000153,RRF (k=60),0.014706,,8,,0.676906,,,semantic,2
query_000062,best lighting,9,item_000061,RRF (k=60),0.014493,,9,,0.673799,,,semantic,1
query_000062,best lighting,10,item_000232,RRF (k=60),0.014286,,10,,0.673172,,,semantic,1
query_000062,best lighting,11,item_000027,RRF (k=60),0.014085,,11,,0.670931,,,semantic,2
query_000062,best lighting,12,item_000047,RRF (k=60),0.013889,,12,,0.670931,,,semantic,2
query_000062,best lighting,13,item_000414,RRF (k=60),0.013699,,13,,0.670931,,,semantic,2
query_000062,best lighting,14,item_000183,RRF (k=60),0.013514,,14,,0.670639,,,semantic,2
query_000062,best lighting,15,item_000231,RRF (k=60),0.013333,,15,,0.670639,,,semantic,2
query_000062,best lighting,16,item_000417,RRF (k=60),0.013158,,16,,0.670639,,,semantic,2
query_000062,best lighting,17,item_000131,RRF (k=60),0.012987,,17,,0.634987,,,semantic,2
query_000062,best lighting,18,item_000407,RRF (k=60),0.012821,,18,,0.634987,,,semantic,2
query_000062,best lighting,19,item_000499,RRF (k=60),0.012658,,19,,0.634987,,,semantic,2
query_000062,best lighting,20,item_000151,RRF (k=60),0.012500,,20,,0.622284,,,semantic,1
query_000063,CleanShield Cleaning,1,item_000168,RRF (k=60),0.016393,,1,,0.590848,,,semantic,0
query_000063,CleanShield Cleaning,2,item_000135,RRF (k=60),0.016129,,2,,0.570416,,,semantic,0
query_000063,CleanShield Cleaning,3,item_000377,RRF (k=60),0.015873,,3,,0.570416,,,semantic,0
query_000063,CleanShield Cleaning,4,item_000048,RRF (k=60),0.015625,,4,,0.553307,,,semantic,0
query_000063,CleanShield Cleaning,5,item_000052,RRF (k=60),0.015385,,5,,0.550248,,,semantic,0
query_000063,CleanShield Cleaning,6,item_000070,RRF (k=60),0.015152,,6,,0.550248,,,semantic,0
query_000063,CleanShield Cleaning,7,item_000111,RRF (k=60),0.014925,,7,,0.550248,,,semantic,0
query_000063,CleanShield Cleaning,8,item_000298,RRF (k=60),0.014706,,8,,0.499460,,,semantic,1
query_000063,CleanShield Cleaning,9,item_000473,RRF (k=60),0.014493,,9,,0.474496,,,semantic,0
query_000063,CleanShield Cleaning,10,item_000125,RRF (k=60),0.014286,,10,,0.474386,,,semantic,0
query_000063,CleanShield Cleaning,11,item_000263,RRF (k=60),0.014085,,11,,0.461329,,,semantic,0
query_000063,CleanShield Cleaning,12,item_000378,RRF (k=60),0.013889,,12,,0.461329,,,semantic,0
query_000063,CleanShield Cleaning,13,item_000221,RRF (k=60),0.013699,,13,,0.418117,,,semantic,0
query_000063,CleanShield Cleaning,14,item_000397,RRF (k=60),0.013514,,14,,0.416637,,,semantic,0
query_000063,CleanShield Cleaning,15,item_000382,RRF (k=60),0.013333,,15,,0.412764,,,semantic,0
query_000063,CleanShield Cleaning,16,item_000400,RRF (k=60),0.013158,,16,,0.412764,,,semantic,0
query_000063,CleanShield Cleaning,17,item_000490,RRF (k=60),0.012987,,17,,0.405566,,,semantic,0
query_000063,CleanShield Cleaning,18,item_000061,RRF (k=60),0.012821,,18,,0.404770,,,semantic,0
query_000063,CleanShield Cleaning,19,item_000232,RRF (k=60),0.012658,,19,,0.402037,,,semantic,0
query_000063,CleanShield Cleaning,20,item_000094,RRF (k=60),0.012500,,20,,0.398587,,,semantic,0
query_000064,KidGenius puzzles review,1,item_000027,RRF (k=60),0.016393,,1,,0.654482,,,semantic,0
query_000064,KidGenius puzzles review,2,item_000047,RRF (k=60),0.016129,,2,,0.654482,,,semantic,0
query_000064,KidGenius puzzles review,3,item_000414,RRF (k=60),0.015873,,3,,0.654482,,,semantic,0
query_000064,KidGenius puzzles review,4,item_000189,RRF (k=60),0.015625,,4,,0.639686,,,semantic,0
query_000064,KidGenius puzzles review,5,item_000491,RRF (k=60),0.015385,,5,,0.639686,,,semantic,0
query_000064,KidGenius puzzles review,6,item_000052,RRF (k=60),0.015152,,6,,0.633857,,,semantic,0
query_000064,KidGenius puzzles review,7,item_000070,RRF (k=60),0.014925,,7,,0.633857,,,semantic,0
query_000064,KidGenius puzzles review,8,item_000111,RRF (k=60),0.014706,,8,,0.633857,,,semantic,0
query_000064,KidGenius puzzles review,9,item_000125,RRF (k=60),0.014493,,9,,0.632660,,,semantic,0
query_000064,KidGenius puzzles review,10,item_000153,RRF (k=60),0.014286,,10,,0.629030,,,semantic,0
query_000064,KidGenius puzzles review,11,item_000424,RRF (k=60),0.014085,,11,,0.624557,,,semantic,0
query_000064,KidGenius puzzles review,12,item_000183,RRF (k=60),0.013889,,12,,0.616179,,,semantic,0
query_000064,KidGenius puzzles review,13,item_000231,RRF (k=60),0.013699,,13,,0.616179,,,semantic,0
query_000064,KidGenius puzzles review,14,item_000417,RRF (k=60),0.013514,,14,,0.616179,,,semantic,0
query_000064,KidGenius puzzles review,15,item_000152,RRF (k=60),0.013333,,15,,0.611539,,,semantic,0
query_000064,KidGenius puzzles review,16,item_000131,RRF (k=60),0.013158,,16,,0.609409,,,semantic,0
query_000064,KidGenius puzzles review,17,item_000407,RRF (k=60),0.012987,,17,,0.609409,,,semantic,0
query_000064,KidGenius puzzles review,18,item_000499,RRF (k=60),0.012821,,18,,0.609409,,,semantic,0
query_000064,KidGenius puzzles review,19,item_000036,RRF (k=60),0.012658,,19,,0.608640,,,semantic,0
query_000064,KidGenius puzzles review,20,item_000081,RRF (k=60),0.012500,,20,,0.608640,,,semantic,0
query_000065,OrganicRoots Spices,1,item_000026,RRF (k=60),0.030366,3,9,3.888706,0.799108,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,2,item_000025,RRF (k=60),0.029116,2,17,3.888706,0.777157,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,3,item_000013,RRF (k=60),0.028446,18,4,3.853523,0.808718,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,4,item_000089,RRF (k=60),0.028043,5,19,3.888706,0.773307,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,5,item_000015,RRF (k=60),0.027888,1,27,3.888706,0.745375,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,6,item_000066,RRF (k=60),0.027810,19,6,3.853523,0.807885,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,7,item_000272,RRF (k=60),0.027778,24,3,3.853523,0.813771,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,8,item_000301,RRF (k=60),0.027757,28,1,3.853523,0.817513,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,9,item_000264,RRF (k=60),0.027433,23,5,3.853523,0.808718,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,10,item_000185,RRF (k=60),0.027271,21,7,3.853523,0.807885,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,11,item_000478,RRF (k=60),0.027240,30,2,3.853523,0.814239,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,12,item_000335,RRF (k=60),0.027212,14,13,3.888706,0.786663,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,13,item_000138,RRF (k=60),0.026901,8,22,3.888706,0.756339,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,14,item_000040,RRF (k=60),0.026861,4,29,3.888706,0.726349,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,15,item_000092,RRF (k=60),0.026786,20,10,3.853523,0.798050,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,16,item_000187,RRF (k=60),0.026786,10,20,3.888706,0.772497,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,17,item_000176,RRF (k=60),0.026541,9,23,3.888706,0.756339,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,18,item_000126,RRF (k=60),0.026141,6,31,3.888706,0.722036,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,19,item_000133,RRF (k=60),0.026036,7,30,3.888706,0.726349,,,"bm25,semantic",2
query_000065,OrganicRoots Spices,20,item_000195,RRF (k=60),0.025989,11,24,3.888706,0.751657,,,"bm25,semantic",2
query_000066,affordable tools & equipment for everyday use,1,item_000062,RRF (k=60),0.028739,21,1,4.229293,0.442811,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,2,item_000121,RRF (k=60),0.028694,18,3,4.325944,0.441497,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,3,item_000117,RRF (k=60),0.028595,12,8,4.359151,0.409287,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,4,item_000217,RRF (k=60),0.028191,13,9,4.359151,0.409287,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,5,item_000214,RRF (k=60),0.028034,24,2,4.229293,0.442811,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,6,item_000228,RRF (k=60),0.027799,14,10,4.359151,0.409287,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,7,item_000183,RRF (k=60),0.027433,23,5,4.229293,0.412276,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,8,item_000394,RRF (k=60),0.027119,27,4,4.229293,0.418018,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,9,item_000344,RRF (k=60),0.027072,17,11,4.359151,0.405189,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,10,item_000102,RRF (k=60),0.026905,11,18,4.359151,0.391252,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,11,item_000405,RRF (k=60),0.026861,4,29,5.528050,0.379902,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,12,item_000231,RRF (k=60),0.026779,26,6,4.229293,0.412276,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,13,item_000417,RRF (k=60),0.026289,28,7,4.229293,0.412276,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,14,item_000299,RRF (k=60),0.025992,15,19,4.359151,0.391252,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,15,item_000487,RRF (k=60),0.025933,2,42,5.657967,0.346830,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,16,item_000005,RRF (k=60),0.025917,1,45,5.657967,0.328647,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,17,item_000310,RRF (k=60),0.025658,16,20,4.359151,0.391252,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,18,item_000065,RRF (k=60),0.025582,3,43,5.528050,0.337978,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,19,item_000160,RRF (k=60),0.025353,22,16,4.229293,0.395554,,,"bm25,semantic",0
query_000066,affordable tools & equipment for everyday use,20,item_000304,RRF (k=60),0.025000,5,44,5.286780,0.332238,,,"bm25,semantic",2
query_000067,best comics,1,item_000165,RRF (k=60),0.030536,6,5,4.036109,0.803971,,,"bm25,semantic",2
query_000067,best comics,2,item_000328,RRF (k=60),0.030092,13,1,4.036109,0.831996,,,"bm25,semantic",2
query_000067,best comics,3,item_000043,RRF (k=60),0.029643,2,14,4.036109,0.791628,,,"bm25,semantic",2
query_000067,best comics,4,item_000447,RRF (k=60),0.029116,17,2,4.036109,0.811572,,,"bm25,semantic",2
query_000067,best comics,5,item_000137,RRF (k=60),0.028958,4,15,4.036109,0.791628,,,"bm25,semantic",2
query_000067,best comics,6,item_000341,RRF (k=60),0.028665,14,6,4.036109,0.803911,,,"bm25,semantic",2
query_000067,best comics,7,item_000155,RRF (k=60),0.027885,5,20,4.036109,0.784839,,,"bm25,semantic",2
query_000067,best comics,8,item_000041,RRF (k=60),0.027638,25,3,3.998220,0.809924,,,"bm25,semantic",2
query_000067,best comics,9,item_000014,RRF (k=60),0.027120,22,7,3.998220,0.795895,,,"bm25,semantic",2
