query_id,query_text,rank,item_id,bm25_score,relevance_grade
query_000048,SilkTouch Skincare,12,item_000293,4.765976,2
query_000048,SilkTouch Skincare,13,item_000305,4.765976,2
query_000048,SilkTouch Skincare,14,item_000333,4.765976,2
query_000048,SilkTouch Skincare,15,item_000443,4.765976,2
query_000048,SilkTouch Skincare,16,item_000485,4.765976,2
query_000048,SilkTouch Skincare,17,item_000497,4.765976,2
query_000048,SilkTouch Skincare,18,item_000500,4.765976,2
query_000048,SilkTouch Skincare,19,item_000009,4.698380,3
query_000048,SilkTouch Skincare,20,item_000173,4.698380,3
query_000049,RadianceCo Skincare,1,item_000006,4.765976,2
query_000049,RadianceCo Skincare,2,item_000098,4.765976,2
query_000049,RadianceCo Skincare,3,item_000123,4.765976,2
query_000049,RadianceCo Skincare,4,item_000144,4.765976,2
query_000049,RadianceCo Skincare,5,item_000160,4.765976,2
query_000049,RadianceCo Skincare,6,item_000182,4.765976,2
query_000049,RadianceCo Skincare,7,item_000218,4.765976,2
query_000049,RadianceCo Skincare,8,item_000226,4.765976,2
query_000049,RadianceCo Skincare,9,item_000236,4.765976,2
query_000049,RadianceCo Skincare,10,item_000273,4.765976,2
query_000049,RadianceCo Skincare,11,item_000279,4.765976,2
query_000049,RadianceCo Skincare,12,item_000293,4.765976,2
query_000049,RadianceCo Skincare,13,item_000305,4.765976,2
query_000049,RadianceCo Skincare,14,item_000333,4.765976,2
query_000049,RadianceCo Skincare,15,item_000443,4.765976,2
query_000049,RadianceCo Skincare,16,item_000485,4.765976,2
query_000049,RadianceCo Skincare,17,item_000497,4.765976,2
query_000049,RadianceCo Skincare,18,item_000500,4.765976,2
query_000049,RadianceCo Skincare,19,item_000009,4.698380,3
query_000049,RadianceCo Skincare,20,item_000173,4.698380,3
query_000050,affordable headphones for everyday use,1,item_000005,5.657967,1
query_000050,affordable headphones for everyday use,2,item_000487,5.657967,0
query_000050,affordable headphones for everyday use,3,item_000065,5.528050,0
query_000050,affordable headphones for everyday use,4,item_000405,5.528050,0
query_000050,affordable headphones for everyday use,5,item_000304,5.286780,0
query_000050,affordable headphones for everyday use,6,item_000029,5.174494,0
query_000050,affordable headphones for everyday use,7,item_000318,5.174494,0
query_000050,affordable headphones for everyday use,8,item_000082,4.964643,0
query_000050,affordable headphones for everyday use,9,item_000177,4.964643,0
query_000050,affordable headphones for everyday use,10,item_000361,4.964643,0
query_000050,affordable headphones for everyday use,11,item_000102,4.359151,1
query_000050,affordable headphones for everyday use,12,item_000117,4.359151,0
query_000050,affordable headphones for everyday use,13,item_000217,4.359151,0
query_000050,affordable headphones for everyday use,14,item_000228,4.359151,0
query_000050,affordable headphones for everyday use,15,item_000299,4.359151,1
query_000050,affordable headphones for everyday use,16,item_000310,4.359151,1
query_000050,affordable headphones for everyday use,17,item_000344,4.359151,1
query_000050,affordable headphones for everyday use,18,item_000121,4.325944,0
query_000050,affordable headphones for everyday use,19,item_000337,4.325944,1
query_000050,affordable headphones for everyday use,20,item_000015,4.229293,2
query_000051,best smartphones,1,item_000020,4.036109,2
query_000051,best smartphones,2,item_000102,4.036109,2
query_000051,best smartphones,3,item_000112,4.036109,2
query_000051,best smartphones,4,item_000209,4.036109,2
query_000051,best smartphones,5,item_000212,4.036109,2
query_000051,best smartphones,6,item_000223,4.036109,2
query_000051,best smartphones,7,item_000275,4.036109,2
query_000051,best smartphones,8,item_000299,4.036109,2
query_000051,best smartphones,9,item_000310,4.036109,2
query_000051,best smartphones,10,item_000323,4.036109,2
query_000051,best smartphones,11,item_000334,4.036109,2
query_000051,best smartphones,12,item_000343,4.036109,2
query_000051,best smartphones,13,item_000344,4.036109,2
query_000051,best smartphones,14,item_000346,4.036109,2
query_000051,best smartphones,15,item_000352,4.036109,2
query_000051,best smartphones,16,item_000355,4.036109,2
query_000051,best smartphones,17,item_000360,4.036109,2
query_000051,best smartphones,18,item_000362,4.036109,2
query_000051,best smartphones,19,item_000373,4.036109,2
query_000051,best smartphones,20,item_000385,4.036109,2
query_000052,AtlasBooks Non-Fiction,1,item_000023,4.738402,2
query_000052,AtlasBooks Non-Fiction,2,item_000043,4.738402,2
query_000052,AtlasBooks Non-Fiction,3,item_000117,4.738402,2
query_000052,AtlasBooks Non-Fiction,4,item_000137,4.738402,2
query_000052,AtlasBooks Non-Fiction,5,item_000155,4.738402,2
query_000052,AtlasBooks Non-Fiction,6,item_000165,4.738402,2
query_000052,AtlasBooks Non-Fiction,7,item_000197,4.738402,2
query_000052,AtlasBooks Non-Fiction,8,item_000201,4.738402,2
query_000052,AtlasBooks Non-Fiction,9,item_000217,4.738402,2
query_000052,AtlasBooks Non-Fiction,10,item_000228,4.738402,2
query_000052,AtlasBooks Non-Fiction,11,item_000251,4.738402,2
query_000052,AtlasBooks Non-Fiction,12,item_000295,4.738402,2
query_000052,AtlasBooks Non-Fiction,13,item_000328,4.738402,2
query_000052,AtlasBooks Non-Fiction,14,item_000341,4.738402,2
query_000052,AtlasBooks Non-Fiction,15,item_000372,4.738402,2
query_000052,AtlasBooks Non-Fiction,16,item_000429,4.738402,2
query_000052,AtlasBooks Non-Fiction,17,item_000447,4.738402,2
query_000052,AtlasBooks Non-Fiction,18,item_000458,4.738402,2
query_000052,AtlasBooks Non-Fiction,19,item_000481,4.738402,2
query_000052,AtlasBooks Non-Fiction,20,item_000004,4.712190,3
query_000054,affordable spices for everyday use,1,item_000015,8.117999,2
query_000054,affordable spices for everyday use,2,item_000230,8.117999,2
query_000054,affordable spices for everyday use,3,item_000462,7.371667,3
query_000054,affordable spices for everyday use,4,item_000005,5.657967,0
query_000054,affordable spices for everyday use,5,item_000487,5.657967,0
query_000054,affordable spices for everyday use,6,item_000065,5.528050,0
query_000054,affordable spices for everyday use,7,item_000405,5.528050,0
query_000054,affordable spices for everyday use,8,item_000013,5.404485,2
query_000054,affordable spices for everyday use,9,item_000066,5.404485,2
query_000054,affordable spices for everyday use,10,item_000092,5.404485,2
query_000054,affordable spices for everyday use,11,item_000185,5.404485,2
query_000054,affordable spices for everyday use,12,item_000237,5.404485,2
query_000054,affordable spices for everyday use,13,item_000264,5.404485,2
query_000054,affordable spices for everyday use,14,item_000272,5.404485,2
query_000054,affordable spices for everyday use,15,item_000274,5.404485,2
query_000054,affordable spices for everyday use,16,item_000280,5.404485,2
query_000054,affordable spices for everyday use,17,item_000282,5.404485,2
query_000054,affordable spices for everyday use,18,item_000301,5.404485,2
query_000054,affordable spices for everyday use,19,item_000306,5.404485,2
query_000054,affordable spices for everyday use,20,item_000478,5.404485,2
query_000056,affordable wearables for everyday use,1,item_000005,5.657967,1
query_000056,affordable wearables for everyday use,2,item_000487,5.657967,0
query_000056,affordable wearables for everyday use,3,item_000065,5.528050,0
query_000056,affordable wearables for everyday use,4,item_000405,5.528050,0
query_000056,affordable wearables for everyday use,5,item_000304,5.286780,0
query_000056,affordable wearables for everyday use,6,item_000029,5.174494,0
query_000056,affordable wearables for everyday use,7,item_000318,5.174494,0
query_000056,affordable wearables for everyday use,8,item_000082,4.964643,0
query_000056,affordable wearables for everyday use,9,item_000177,4.964643,0
query_000056,affordable wearables for everyday use,10,item_000361,4.964643,0
query_000056,affordable wearables for everyday use,11,item_000102,4.359151,1
query_000056,affordable wearables for everyday use,12,item_000117,4.359151,0
query_000056,affordable wearables for everyday use,13,item_000217,4.359151,0
query_000056,affordable wearables for everyday use,14,item_000228,4.359151,0
query_000056,affordable wearables for everyday use,15,item_000299,4.359151,1
query_000056,affordable wearables for everyday use,16,item_000310,4.359151,1
query_000056,affordable wearables for everyday use,17,item_000344,4.359151,1
query_000056,affordable wearables for everyday use,18,item_000121,4.325944,0
query_000056,affordable wearables for everyday use,19,item_000337,4.325944,1
query_000056,affordable wearables for everyday use,20,item_000015,4.229293,2
query_000057,affordable cameras for everyday use,1,item_000005,5.657967,1
query_000057,affordable cameras for everyday use,2,item_000487,5.657967,0
query_000057,affordable cameras for everyday use,3,item_000065,5.528050,0
query_000057,affordable cameras for everyday use,4,item_000405,5.528050,0
query_000057,affordable cameras for everyday use,5,item_000304,5.286780,0
query_000057,affordable cameras for everyday use,6,item_000029,5.174494,0
query_000057,affordable cameras for everyday use,7,item_000318,5.174494,0
query_000057,affordable cameras for everyday use,8,item_000082,4.964643,0
query_000057,affordable cameras for everyday use,9,item_000177,4.964643,0
query_000057,affordable cameras for everyday use,10,item_000361,4.964643,0
query_000057,affordable cameras for everyday use,11,item_000102,4.359151,1
query_000057,affordable cameras for everyday use,12,item_000117,4.359151,0
query_000057,affordable cameras for everyday use,13,item_000217,4.359151,0
query_000057,affordable cameras for everyday use,14,item_000228,4.359151,0
query_000057,affordable cameras for everyday use,15,item_000299,4.359151,1
query_000057,affordable cameras for everyday use,16,item_000310,4.359151,1
query_000057,affordable cameras for everyday use,17,item_000344,4.359151,1
query_000057,affordable cameras for everyday use,18,item_000121,4.325944,0
query_000057,affordable cameras for everyday use,19,item_000337,4.325944,1
query_000057,affordable cameras for everyday use,20,item_000015,4.229293,2
query_000058,best men's shirts,1,item_000063,4.547874,1
query_000058,best men's shirts,2,item_000080,4.547874,1
query_000058,best men's shirts,3,item_000099,4.547874,1
query_000058,best men's shirts,4,item_000107,4.547874,1
query_000058,best men's shirts,5,item_000149,4.547874,1
query_000058,best men's shirts,6,item_000206,4.547874,1
query_000058,best men's shirts,7,item_000225,4.547874,1
query_000058,best men's shirts,8,item_000250,4.547874,1
query_000058,best men's shirts,9,item_000254,4.547874,1
query_000058,best men's shirts,10,item_000263,4.547874,1
query_000058,best men's shirts,11,item_000281,4.547874,1
query_000058,best men's shirts,12,item_000292,4.547874,1
query_000058,best men's shirts,13,item_000326,4.547874,1
query_000058,best men's shirts,14,item_000330,4.547874,1
query_000058,best men's shirts,15,item_000378,4.547874,1
query_000058,best men's shirts,16,item_000388,4.547874,1
query_000058,best men's shirts,17,item_000396,4.547874,1
query_000058,best men's shirts,18,item_000412,4.547874,1
query_000058,best men's shirts,19,item_000433,4.547874,1
query_000058,best men's shirts,20,item_000467,4.547874,1
query_000059,affordable action figures for everyday use,1,item_000029,13.405917,3
query_000059,affordable action figures for everyday use,2,item_000318,13.405917,3
query_000059,affordable action figures for everyday use,3,item_000044,12.450763,3
query_000059,affordable action figures for everyday use,4,item_000375,12.450763,3
query_000059,affordable action figures for everyday use,5,item_000432,12.450763,3
query_000059,affordable action figures for everyday use,6,item_000141,11.665002,3
query_000059,affordable action figures for everyday use,7,item_000285,11.665002,3
query_000059,affordable action figures for everyday use,8,item_000315,11.665002,3
query_000059,affordable action figures for everyday use,9,item_000108,9.686985,3
query_000059,affordable action figures for everyday use,10,item_000249,9.686985,3
query_000059,affordable action figures for everyday use,11,item_000302,9.686985,3
query_000059,affordable action figures for everyday use,12,item_000365,9.686985,3
query_000059,affordable action figures for everyday use,13,item_000374,9.686985,3
query_000059,affordable action figures for everyday use,14,item_000421,9.686985,3
query_000059,affordable action figures for everyday use,15,item_000446,9.686985,3
query_000059,affordable action figures for everyday use,16,item_000032,8.373304,2
query_000059,affordable action figures for everyday use,17,item_000034,8.373304,2
query_000059,affordable action figures for everyday use,18,item_000054,8.373304,2
query_000059,affordable action figures for everyday use,19,item_000074,8.373304,2
query_000059,affordable action figures for everyday use,20,item_000091,8.373304,2
query_000061,affordable yoga for everyday use,1,item_000405,10.188676,3
query_000061,affordable yoga for everyday use,2,item_000062,8.995269,3
query_000061,affordable yoga for everyday use,3,item_000214,8.995269,3
query_000061,affordable yoga for everyday use,4,item_000394,8.864558,3
query_000061,affordable yoga for everyday use,5,item_000076,6.264138,2
query_000061,affordable yoga for everyday use,6,item_000224,6.264138,2
query_000061,affordable yoga for everyday use,7,item_000258,6.264138,2
query_000061,affordable yoga for everyday use,8,item_000261,6.264138,2
query_000061,affordable yoga for everyday use,9,item_000262,6.264138,2
query_000061,affordable yoga for everyday use,10,item_000266,6.264138,2
query_000061,affordable yoga for everyday use,11,item_000441,6.264138,2
query_000061,affordable yoga for everyday use,12,item_000449,6.264138,2
query_000061,affordable yoga for everyday use,13,item_000460,6.264138,2
query_000061,affordable yoga for everyday use,14,item_000005,5.657967,0
query_000061,affordable yoga for everyday use,15,item_000487,5.657967,0
query_000061,affordable yoga for everyday use,16,item_000065,5.528050,0
query_000061,affordable yoga for everyday use,17,item_000304,5.286780,0
query_000061,affordable yoga for everyday use,18,item_000029,5.174494,0
query_000061,affordable yoga for everyday use,19,item_000318,5.174494,0
query_000061,affordable yoga for everyday use,20,item_000082,4.964643,0
query_000065,OrganicRoots Spices,1,item_000015,3.888706,2
query_000065,OrganicRoots Spices,2,item_000025,3.888706,2
query_000065,OrganicRoots Spices,3,item_000026,3.888706,2
query_000065,OrganicRoots Spices,4,item_000040,3.888706,2
query_000065,OrganicRoots Spices,5,item_000089,3.888706,2
query_000065,OrganicRoots Spices,6,item_000126,3.888706,2
query_000065,OrganicRoots Spices,7,item_000133,3.888706,2
query_000065,OrganicRoots Spices,8,item_000138,3.888706,2
query_000065,OrganicRoots Spices,9,item_000176,3.888706,2
query_000065,OrganicRoots Spices,10,item_000187,3.888706,2
query_000065,OrganicRoots Spices,11,item_000195,3.888706,2
query_000065,OrganicRoots Spices,12,item_000204,3.888706,2
query_000065,OrganicRoots Spices,13,item_000230,3.888706,2
query_000065,OrganicRoots Spices,14,item_000335,3.888706,2
query_000065,OrganicRoots Spices,15,item_000391,3.888706,2
query_000065,OrganicRoots Spices,16,item_000399,3.888706,2
query_000065,OrganicRoots Spices,17,item_000463,3.888706,2
query_000065,OrganicRoots Spices,18,item_000013,3.853523,2
query_000065,OrganicRoots Spices,19,item_000066,3.853523,2
query_000065,OrganicRoots Spices,20,item_000092,3.853523,2
query_000066,affordable tools & equipment for everyday use,1,item_000005,5.657967,0
query_000066,affordable tools & equipment for everyday use,2,item_000487,5.657967,0
query_000066,affordable tools & equipment for everyday use,3,item_000065,5.528050,0
query_000066,affordable tools & equipment for everyday use,4,item_000405,5.528050,0
query_000066,affordable tools & equipment for everyday use,5,item_000304,5.286780,2
query_000066,affordable tools & equipment for everyday use,6,item_000029,5.174494,0
query_000066,affordable tools & equipment for everyday use,7,item_000318,5.174494,0
query_000066,affordable tools & equipment for everyday use,8,item_000082,4.964643,0
query_000066,affordable tools & equipment for everyday use,9,item_000177,4.964643,0
query_000066,affordable tools & equipment for everyday use,10,item_000361,4.964643,0
query_000066,affordable tools & equipment for everyday use,11,item_000102,4.359151,0
query_000066,affordable tools & equipment for everyday use,12,item_000117,4.359151,0
query_000066,affordable tools & equipment for everyday use,13,item_000217,4.359151,0
query_000066,affordable tools & equipment for everyday use,14,item_000228,4.359151,0
query_000066,affordable tools & equipment for everyday use,15,item_000299,4.359151,0
query_000066,affordable tools & equipment for everyday use,16,item_000310,4.359151,0
query_000066,affordable tools & equipment for everyday use,17,item_000344,4.359151,0
query_000066,affordable tools & equipment for everyday use,18,item_000121,4.325944,0
query_000066,affordable tools & equipment for everyday use,19,item_000337,4.325944,0
query_000066,affordable tools & equipment for everyday use,20,item_000015,4.229293,0
query_000067,best comics,1,item_000023,4.036109,2
query_000067,best comics,2,item_000043,4.036109,2
query_000067,best comics,3,item_000117,4.036109,2
query_000067,best comics,4,item_000137,4.036109,2
query_000067,best comics,5,item_000155,4.036109,2
query_000067,best comics,6,item_000165,4.036109,2
query_000067,best comics,7,item_000197,4.036109,2
query_000067,best comics,8,item_000201,4.036109,2
query_000067,best comics,9,item_000217,4.036109,2
query_000067,best comics,10,item_000228,4.036109,2
query_000067,best comics,11,item_000251,4.036109,2
query_000067,best comics,12,item_000295,4.036109,2
query_000067,best comics,13,item_000328,4.036109,2
query_000067,best comics,14,item_000341,4.036109,2
query_000067,best comics,15,item_000372,4.036109,2
query_000067,best comics,16,item_000429,4.036109,2
query_000067,best comics,17,item_000447,4.036109,2
query_000067,best comics,18,item_000458,4.036109,2
query_000067,best comics,19,item_000481,4.036109,2
query_000067,best comics,20,item_000004,3.998220,2
query_000068,affordable baking for everyday use,1,item_000005,5.657967,0
query_000068,affordable baking for everyday use,2,item_000487,5.657967,0
query_000068,affordable baking for everyday use,3,item_000065,5.528050,0
query_000068,affordable baking for everyday use,4,item_000405,5.528050,0
query_000068,affordable baking for everyday use,5,item_000304,5.286780,0
query_000068,affordable baking for everyday use,6,item_000029,5.174494,0
query_000068,affordable baking for everyday use,7,item_000318,5.174494,0
query_000068,affordable baking for everyday use,8,item_000082,4.964643,0
query_000068,affordable baking for everyday use,9,item_000177,4.964643,0
query_000068,affordable baking for everyday use,10,item_000361,4.964643,0
query_000068,affordable baking for everyday use,11,item_000102,4.359151,0
query_000068,affordable baking for everyday use,12,item_000117,4.359151,0
query_000068,affordable baking for everyday use,13,item_000217,4.359151,0
query_000068,affordable baking for everyday use,14,item_000228,4.359151,0
query_000068,affordable baking for everyday use,15,item_000299,4.359151,0
query_000068,affordable baking for everyday use,16,item_000310,4.359151,0
query_000068,affordable baking for everyday use,17,item_000344,4.359151,0
query_000068,affordable baking for everyday use,18,item_000121,4.325944,0
query_000068,affordable baking for everyday use,19,item_000337,4.325944,0
query_000068,affordable baking for everyday use,20,item_000015,4.229293,1
query_000069,EcoFresh air quality review,1,item_000037,11.774814,3
query_000069,EcoFresh air quality review,2,item_000042,11.774814,3
query_000069,EcoFresh air quality review,3,item_000078,11.774814,3
query_000069,EcoFresh air quality review,4,item_000084,11.774814,3
query_000069,EcoFresh air quality review,5,item_000097,11.774814,3
query_000069,EcoFresh air quality review,6,item_000119,11.774814,3
query_000069,EcoFresh air quality review,7,item_000140,11.774814,3
query_000069,EcoFresh air quality review,8,item_000154,11.774814,3
query_000069,EcoFresh air quality review,9,item_000164,11.774814,3
query_000069,EcoFresh air quality review,10,item_000260,11.774814,3
query_000069,EcoFresh air quality review,11,item_000286,11.774814,3
query_000069,EcoFresh air quality review,12,item_000298,11.774814,3
query_000069,EcoFresh air quality review,13,item_000327,11.774814,3
query_000069,EcoFresh air quality review,14,item_000368,11.774814,3
query_000069,EcoFresh air quality review,15,item_000376,11.774814,3
query_000069,EcoFresh air quality review,16,item_000401,11.774814,3
query_000069,EcoFresh air quality review,17,item_000411,11.774814,3
query_000069,EcoFresh air quality review,18,item_000423,11.774814,3
query_000069,EcoFresh air quality review,19,item_000428,11.774814,3
query_000069,EcoFresh air quality review,20,item_000434,11.774814,3
query_000072,best action figures,1,item_000032,8.373304,2
query_000072,best action figures,2,item_000034,8.373304,2
query_000072,best action figures,3,item_000044,8.373304,2
query_000072,best action figures,4,item_000054,8.373304,2
query_000072,best action figures,5,item_000074,8.373304,2
query_000072,best action figures,6,item_000091,8.373304,2
query_000072,best action figures,7,item_000106,8.373304,2
query_000072,best action figures,8,item_000115,8.373304,2
query_000072,best action figures,9,item_000142,8.373304,2
query_000072,best action figures,10,item_000145,8.373304,2
query_000072,best action figures,11,item_000311,8.373304,2
query_000072,best action figures,12,item_000350,8.373304,2
query_000072,best action figures,13,item_000375,8.373304,2
query_000072,best action figures,14,item_000386,8.373304,2
query_000072,best action figures,15,item_000432,8.373304,2
query_000072,best action figures,16,item_000442,8.373304,2
query_000072,best action figures,17,item_000465,8.373304,2
query_000072,best action figures,18,item_000475,8.373304,2
query_000072,best action figures,19,item_000496,8.373304,2
query_000072,best action figures,20,item_000021,8.266282,3
query_000073,PenPoint Press children's books review,1,item_000063,4.547874,0
query_000073,PenPoint Press children's books review,2,item_000080,4.547874,0
query_000073,PenPoint Press children's books review,3,item_000099,4.547874,0
query_000073,PenPoint Press children's books review,4,item_000107,4.547874,0
query_000073,PenPoint Press children's books review,5,item_000149,4.547874,0
query_000073,PenPoint Press children's books review,6,item_000206,4.547874,0
query_000073,PenPoint Press children's books review,7,item_000225,4.547874,0
query_000073,PenPoint Press children's books review,8,item_000250,4.547874,0
query_000073,PenPoint Press children's books review,9,item_000254,4.547874,0
query_000073,PenPoint Press children's books review,10,item_000263,4.547874,0
query_000073,PenPoint Press children's books review,11,item_000281,4.547874,0
query_000073,PenPoint Press children's books review,12,item_000292,4.547874,0
query_000073,PenPoint Press children's books review,13,item_000326,4.547874,0
query_000073,PenPoint Press children's books review,14,item_000330,4.547874,0
query_000073,PenPoint Press children's books review,15,item_000378,4.547874,0
query_000073,PenPoint Press children's books review,16,item_000388,4.547874,0
query_000073,PenPoint Press children's books review,17,item_000396,4.547874,0
query_000073,PenPoint Press children's books review,18,item_000412,4.547874,0
query_000073,PenPoint Press children's books review,19,item_000433,4.547874,0
query_000073,PenPoint Press children's books review,20,item_000467,4.547874,0
query_000074,affordable non-fiction for everyday use,1,item_000005,5.657967,2
query_000074,affordable non-fiction for everyday use,2,item_000487,5.657967,1
query_000074,affordable non-fiction for everyday use,3,item_000065,5.528050,0
query_000074,affordable non-fiction for everyday use,4,item_000405,5.528050,0
query_000074,affordable non-fiction for everyday use,5,item_000304,5.286780,0
query_000074,affordable non-fiction for everyday use,6,item_000029,5.174494,0
query_000074,affordable non-fiction for everyday use,7,item_000318,5.174494,0
query_000074,affordable non-fiction for everyday use,8,item_000082,4.964643,0
query_000074,affordable non-fiction for everyday use,9,item_000177,4.964643,0
query_000074,affordable non-fiction for everyday use,10,item_000361,4.964643,0
query_000074,affordable non-fiction for everyday use,11,item_000102,4.359151,0
query_000074,affordable non-fiction for everyday use,12,item_000117,4.359151,1
query_000074,affordable non-fiction for everyday use,13,item_000217,4.359151,1
query_000074,affordable non-fiction for everyday use,14,item_000228,4.359151,1
query_000074,affordable non-fiction for everyday use,15,item_000299,4.359151,0
query_000074,affordable non-fiction for everyday use,16,item_000310,4.359151,0
query_000074,affordable non-fiction for everyday use,17,item_000344,4.359151,0
query_000074,affordable non-fiction for everyday use,18,item_000121,4.325944,1
query_000074,affordable non-fiction for everyday use,19,item_000337,4.325944,0
query_000074,affordable non-fiction for everyday use,20,item_000015,4.229293,0
query_000075,affordable action figures for everyday use,1,item_000029,13.405917,3
query_000075,affordable action figures for everyday use,2,item_000318,13.405917,3
query_000075,affordable action figures for everyday use,3,item_000044,12.450763,3
query_000075,affordable action figures for everyday use,4,item_000375,12.450763,3
query_000075,affordable action figures for everyday use,5,item_000432,12.450763,3
query_000075,affordable action figures for everyday use,6,item_000141,11.665002,3
query_000075,affordable action figures for everyday use,7,item_000285,11.665002,3
query_000075,affordable action figures for everyday use,8,item_000315,11.665002,3
query_000075,affordable action figures for everyday use,9,item_000108,9.686985,3
query_000075,affordable action figures for everyday use,10,item_000249,9.686985,3
query_000075,affordable action figures for everyday use,11,item_000302,9.686985,3
query_000075,affordable action figures for everyday use,12,item_000365,9.686985,3
query_000075,affordable action figures for everyday use,13,item_000374,9.686985,3
query_000075,affordable action figures for everyday use,14,item_000421,9.686985,3
query_000075,affordable action figures for everyday use,15,item_000446,9.686985,3
query_000075,affordable action figures for everyday use,16,item_000032,8.373304,2
query_000075,affordable action figures for everyday use,17,item_000034,8.373304,2
query_000075,affordable action figures for everyday use,18,item_000054,8.373304,2
query_000075,affordable action figures for everyday use,19,item_000074,8.373304,2
query_000075,affordable action figures for everyday use,20,item_000091,8.373304,2
query_000076,affordable tools & equipment for everyday use,1,item_000005,5.657967,0
query_000076,affordable tools & equipment for everyday use,2,item_000487,5.657967,0
query_000076,affordable tools & equipment for everyday use,3,item_000065,5.528050,0
query_000076,affordable tools & equipment for everyday use,4,item_000405,5.528050,0
query_000076,affordable tools & equipment for everyday use,5,item_000304,5.286780,2
query_000076,affordable tools & equipment for everyday use,6,item_000029,5.174494,0
query_000076,affordable tools & equipment for everyday use,7,item_000318,5.174494,0
query_000076,affordable tools & equipment for everyday use,8,item_000082,4.964643,0
query_000076,affordable tools & equipment for everyday use,9,item_000177,4.964643,0
query_000076,affordable tools & equipment for everyday use,10,item_000361,4.964643,0
query_000076,affordable tools & equipment for everyday use,11,item_000102,4.359151,0
query_000076,affordable tools & equipment for everyday use,12,item_000117,4.359151,0
query_000076,affordable tools & equipment for everyday use,13,item_000217,4.359151,0
query_000076,affordable tools & equipment for everyday use,14,item_000228,4.359151,0
query_000076,affordable tools & equipment for everyday use,15,item_000299,4.359151,0
query_000076,affordable tools & equipment for everyday use,16,item_000310,4.359151,0
query_000076,affordable tools & equipment for everyday use,17,item_000344,4.359151,0
query_000076,affordable tools & equipment for everyday use,18,item_000121,4.325944,0
query_000076,affordable tools & equipment for everyday use,19,item_000337,4.325944,0
query_000076,affordable tools & equipment for everyday use,20,item_000015,4.229293,0
query_000079,FarmFresh Spices,1,item_000015,3.888706,2
query_000079,FarmFresh Spices,2,item_000025,3.888706,2
query_000079,FarmFresh Spices,3,item_000026,3.888706,2
query_000079,FarmFresh Spices,4,item_000040,3.888706,2
query_000079,FarmFresh Spices,5,item_000089,3.888706,2
query_000079,FarmFresh Spices,6,item_000126,3.888706,2
query_000079,FarmFresh Spices,7,item_000133,3.888706,2
query_000079,FarmFresh Spices,8,item_000138,3.888706,2
query_000079,FarmFresh Spices,9,item_000176,3.888706,2
query_000079,FarmFresh Spices,10,item_000187,3.888706,2
query_000079,FarmFresh Spices,11,item_000195,3.888706,2
query_000079,FarmFresh Spices,12,item_000204,3.888706,2
query_000079,FarmFresh Spices,13,item_000230,3.888706,2
query_000079,FarmFresh Spices,14,item_000335,3.888706,2
query_000079,FarmFresh Spices,15,item_000391,3.888706,2
query_000079,FarmFresh Spices,16,item_000399,3.888706,2
query_000079,FarmFresh Spices,17,item_000463,3.888706,2
query_000079,FarmFresh Spices,18,item_000013,3.853523,2
query_000079,FarmFresh Spices,19,item_000066,3.853523,2
query_000079,FarmFresh Spices,20,item_000092,3.853523,2
query_000082,BrainBoost action figures review,1,item_000032,12.885794,3
query_000082,BrainBoost action figures review,2,item_000034,12.885794,3
query_000082,BrainBoost action figures review,3,item_000044,12.885794,3
query_000082,BrainBoost action figures review,4,item_000054,12.885794,3
query_000082,BrainBoost action figures review,5,item_000074,12.885794,3
query_000082,BrainBoost action figures review,6,item_000091,12.885794,3
query_000082,BrainBoost action figures review,7,item_000106,12.885794,3
query_000082,BrainBoost action figures review,8,item_000115,12.885794,3
query_000082,BrainBoost action figures review,9,item_000142,12.885794,3
query_000082,BrainBoost action figures review,10,item_000145,12.885794,3
query_000082,BrainBoost action figures review,11,item_000311,12.885794,3
query_000082,BrainBoost action figures review,12,item_000350,12.885794,3
query_000082,BrainBoost action figures review,13,item_000375,12.885794,3
query_000082,BrainBoost action figures review,14,item_000386,12.885794,3
query_000082,BrainBoost action figures review,15,item_000432,12.885794,3
query_000082,BrainBoost action figures review,16,item_000442,12.885794,3
query_000082,BrainBoost action figures review,17,item_000465,12.885794,3
query_000082,BrainBoost action figures review,18,item_000475,12.885794,3
query_000082,BrainBoost action figures review,19,item_000496,12.885794,3
query_000082,BrainBoost action figures review,20,item_000029,12.743914,3
query_000083,EleganceWear jackets review,1,item_000053,4.418857,2
query_000083,EleganceWear jackets review,2,item_000082,4.418857,2
query_000083,EleganceWear jackets review,3,item_000161,4.418857,2
query_000083,EleganceWear jackets review,4,item_000168,4.418857,2
query_000083,EleganceWear jackets review,5,item_000169,4.418857,2
query_000083,EleganceWear jackets review,6,item_000177,4.418857,2
query_000083,EleganceWear jackets review,7,item_000291,4.418857,2
query_000083,EleganceWear jackets review,8,item_000312,4.418857,2
query_000083,EleganceWear jackets review,9,item_000340,4.418857,2
query_000083,EleganceWear jackets review,10,item_000361,4.418857,2
query_000083,EleganceWear jackets review,11,item_000364,4.418857,2
query_000083,EleganceWear jackets review,12,item_000382,4.418857,2
query_000083,EleganceWear jackets review,13,item_000384,4.418857,2
query_000083,EleganceWear jackets review,14,item_000400,4.418857,2
query_000083,EleganceWear jackets review,15,item_000413,4.418857,2
query_000083,EleganceWear jackets review,16,item_000466,4.418857,2
query_000083,EleganceWear jackets review,17,item_000498,4.418857,2
