request_id,session_id,user_id,query_id,query_text,rank,original_rank,item_id,original_fusion_score,normalized_retrieval_score,category_affinity,subcategory_affinity,brand_affinity,price_affinity,personalized_score,profile_status,is_cold_start,behavior_relevance_grade,qrels_relevance_grade
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,4,4,item_000478,0.969283,0.668994,0.000000,0.000000,0.000000,0.082153,0.473225,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,5,5,item_000272,0.968540,0.650336,0.000000,0.000000,0.000000,0.149985,0.464235,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,6,6,item_000066,0.963503,0.523855,0.000000,0.000000,0.000000,0.661023,0.406360,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,7,8,item_000479,0.963503,0.523855,0.000000,0.000000,0.000000,0.406182,0.391069,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,8,7,item_000185,0.963503,0.523855,0.000000,0.000000,0.000000,0.235690,0.380840,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,9,12,item_000463,0.961615,0.476446,0.000000,0.000000,0.000000,0.687873,0.374785,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,10,9,item_000013,0.962923,0.509291,0.000000,0.000000,0.000000,0.280934,0.373360,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,11,10,item_000264,0.962923,0.509291,0.000000,0.000000,0.000000,0.126916,0.364119,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,12,11,item_000025,0.961615,0.476446,0.000000,0.000000,0.000000,0.032008,0.335433,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,13,13,item_000187,0.955794,0.330278,0.000000,0.000000,0.000000,0.559752,0.264780,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,14,14,item_000089,0.955022,0.310893,0.000000,0.000000,0.000000,0.177941,0.228301,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,15,16,item_000282,0.953752,0.279003,0.000000,0.000000,0.000000,0.393460,0.218909,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,16,15,item_000092,0.953752,0.279003,0.000000,0.000000,0.000000,0.230728,0.209146,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,17,17,item_000280,0.949563,0.173815,0.000000,0.000000,0.000000,0.017738,0.122735,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,18,19,item_000237,0.942641,0.000000,0.000000,0.000000,0.000000,0.671368,0.040282,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,19,18,item_000399,0.943358,0.018004,0.000000,0.000000,0.000000,0.258438,0.028109,warm,false,0,2
req_000131,sess_000131,user_000060,query_000152,FarmFresh spices review,20,20,item_000274,0.942641,0.000000,0.000000,0.000000,0.000000,0.260384,0.015623,warm,false,0,2
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,1,1,item_000168,0.500000,1.000000,0.000000,0.000000,0.000000,0.464728,0.727884,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,2,3,item_000377,0.469084,0.893731,0.000000,0.000000,0.000000,0.243433,0.640218,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,3,2,item_000135,0.469084,0.893731,0.000000,0.000000,0.000000,0.233267,0.639608,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,4,4,item_000048,0.443195,0.804741,0.043886,0.043886,0.043886,0.260204,0.589464,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,5,7,item_000111,0.438566,0.788830,0.043886,0.043886,0.043886,0.074633,0.567192,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,6,5,item_000052,0.438566,0.788830,0.043886,0.043886,0.043886,0.061957,0.566431,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,7,6,item_000070,0.438566,0.788830,0.043886,0.043886,0.043886,0.060300,0.566332,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,8,8,item_000298,0.361715,0.524666,0.116103,0.116103,0.116103,0.062364,0.398873,warm,false,0,1
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,9,10,item_000125,0.323775,0.394253,0.043886,0.043886,0.043886,0.042613,0.289067,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,10,9,item_000473,0.323941,0.394824,0.043886,0.043886,0.043886,0.026134,0.288478,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,11,11,item_000263,0.304018,0.326342,0.000000,0.000000,0.000000,0.173602,0.238855,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,12,12,item_000378,0.304018,0.326342,0.000000,0.000000,0.000000,0.018260,0.229535,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,13,13,item_000221,0.238631,0.101584,0.043886,0.043886,0.043886,0.529119,0.113389,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,14,15,item_000382,0.230530,0.073738,0.000000,0.000000,0.000000,0.724106,0.095063,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,15,14,item_000397,0.236391,0.093884,0.043886,0.043886,0.043886,0.126554,0.083845,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,16,16,item_000400,0.230530,0.073738,0.000000,0.000000,0.000000,0.453954,0.078854,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,17,19,item_000232,0.214299,0.017946,0.043886,0.043886,0.043886,0.600891,0.059149,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,18,18,item_000061,0.218435,0.032163,0.043886,0.043886,0.043886,0.199208,0.044999,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,19,17,item_000490,0.219640,0.036305,0.000000,0.000000,0.000000,0.009099,0.025960,warm,false,0,0
req_000133,sess_000133,user_000056,query_000063,CleanShield Cleaning,20,20,item_000094,0.209078,0.000000,0.000000,0.000000,0.000000,0.231149,0.013869,warm,false,0,0
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,1,2,item_000047,0.500000,1.000000,0.000000,0.000000,0.000000,0.574393,0.734464,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,2,3,item_000414,0.500000,1.000000,0.000000,0.000000,0.000000,0.273539,0.716412,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,3,1,item_000027,0.500000,1.000000,0.000000,0.000000,0.000000,0.069247,0.704155,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,4,6,item_000111,0.470111,0.773262,0.000000,0.000000,0.000000,0.153715,0.550507,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,5,4,item_000052,0.470111,0.773262,0.000000,0.000000,0.000000,0.127607,0.548940,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,6,5,item_000070,0.470111,0.773262,0.000000,0.000000,0.000000,0.124195,0.548735,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,7,9,item_000231,0.449245,0.614973,0.000000,0.000000,0.000000,0.616866,0.467493,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,8,7,item_000153,0.455208,0.660208,0.000000,0.000000,0.000000,0.062863,0.465918,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,9,10,item_000417,0.449245,0.614973,0.000000,0.000000,0.000000,0.526847,0.462092,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,10,8,item_000183,0.449245,0.614973,0.000000,0.000000,0.000000,0.056938,0.433898,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,11,11,item_000152,0.432649,0.489076,0.000000,0.000000,0.000000,0.068490,0.346463,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,12,12,item_000172,0.427118,0.447118,0.000000,0.000000,0.000000,0.073720,0.317406,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,13,17,item_000491,0.421889,0.407451,0.000000,0.000000,0.000000,0.350343,0.306236,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,14,15,item_000499,0.422126,0.409249,0.000000,0.000000,0.000000,0.290134,0.303882,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,15,13,item_000131,0.422126,0.409249,0.000000,0.000000,0.000000,0.231035,0.300336,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,16,16,item_000189,0.421889,0.407451,0.000000,0.000000,0.000000,0.131756,0.293121,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,17,14,item_000407,0.422126,0.409249,0.000000,0.000000,0.000000,0.070324,0.290694,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,18,18,item_000125,0.411077,0.325431,0.000000,0.000000,0.000000,0.087767,0.233068,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,19,19,item_000424,0.397575,0.223005,0.000000,0.000000,0.000000,0.119896,0.163297,warm,true,0,1
req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,20,20,item_000036,0.368178,0.000000,0.000000,0.000000,0.000000,0.968702,0.058122,warm,true,0,1
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,1,1,item_000428,0.500000,1.000000,0.000000,0.000000,0.000000,0.107663,0.706460,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,2,2,item_000022,0.458762,0.817504,0.000000,0.000000,0.000000,0.172921,0.582628,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,3,3,item_000364,0.457571,0.812234,0.000000,0.000000,0.000000,0.087672,0.573824,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,4,5,item_000467,0.448318,0.771285,0.000000,0.000000,0.000000,0.193387,0.551503,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,5,4,item_000396,0.448318,0.771285,0.000000,0.000000,0.000000,0.166155,0.549869,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,6,12,item_000463,0.403506,0.572973,0.293255,0.293255,0.293255,0.197758,0.483328,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,7,11,item_000025,0.403506,0.572973,0.293255,0.293255,0.293255,0.004354,0.471724,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,8,7,item_000330,0.417770,0.636097,0.000000,0.000000,0.000000,0.358358,0.466770,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,9,6,item_000250,0.417770,0.636097,0.000000,0.000000,0.000000,0.104585,0.451543,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,10,9,item_000139,0.407944,0.592613,0.000000,0.000000,0.000000,0.429464,0.440597,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,11,8,item_000397,0.412858,0.614360,0.000000,0.000000,0.000000,0.067729,0.434115,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,12,10,item_000229,0.407944,0.592613,0.000000,0.000000,0.000000,0.259761,0.430415,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,13,14,item_000071,0.363255,0.394845,0.375600,0.375600,0.375600,0.031853,0.368447,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,14,13,item_000016,0.386451,0.497497,0.000000,0.000000,0.000000,0.258602,0.363764,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,15,15,item_000113,0.362659,0.392208,0.000000,0.000000,0.000000,0.248577,0.289460,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,16,17,item_000439,0.316072,0.186040,0.375600,0.375600,0.375600,0.038732,0.222696,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,17,16,item_000457,0.338475,0.285183,0.000000,0.000000,0.000000,0.311193,0.218300,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,18,18,item_000180,0.302560,0.126244,0.000000,0.000000,0.000000,0.009645,0.088950,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,19,19,item_000235,0.302560,0.126244,0.000000,0.000000,0.000000,0.002497,0.088521,warm,false,0,0
req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,20,20,item_000329,0.274033,0.000000,0.000000,0.000000,0.000000,0.027252,0.001635,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,1,1,item_000487,0.866713,1.000000,0.000000,0.000000,0.000000,0.123638,0.707418,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,2,2,item_000005,0.841774,0.756510,0.000000,0.000000,0.000000,0.000126,0.529564,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,3,3,item_000121,0.837835,0.718052,0.000000,0.000000,0.000000,0.065902,0.506590,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,4,4,item_000065,0.835845,0.698622,0.053501,0.053501,0.053501,0.006772,0.502282,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,5,5,item_000405,0.833021,0.671050,0.000000,0.000000,0.000000,0.014438,0.470602,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,6,6,item_000117,0.802313,0.371235,0.000000,0.000000,0.000000,0.162798,0.269632,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,7,8,item_000228,0.802313,0.371235,0.000000,0.000000,0.000000,0.079039,0.264607,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,8,7,item_000217,0.802313,0.371235,0.000000,0.000000,0.000000,0.064551,0.263738,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,9,9,item_000344,0.796226,0.311805,0.000000,0.000000,0.000000,0.000361,0.218285,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,10,11,item_000231,0.781803,0.170987,0.053501,0.053501,0.053501,0.008145,0.133020,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,11,12,item_000417,0.781803,0.170987,0.053501,0.053501,0.053501,0.006956,0.132949,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,12,10,item_000183,0.781803,0.170987,0.053501,0.053501,0.053501,0.000752,0.132576,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,13,15,item_000310,0.776859,0.122717,0.000000,0.000000,0.000000,0.000223,0.085915,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,14,13,item_000102,0.776859,0.122717,0.000000,0.000000,0.000000,0.000113,0.085908,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,15,14,item_000299,0.776859,0.122717,0.000000,0.000000,0.000000,0.000102,0.085908,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,16,19,item_000160,0.764290,0.000000,0.000000,0.000000,0.000000,0.662958,0.039778,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,17,16,item_000304,0.768865,0.044668,0.000000,0.000000,0.000000,0.011714,0.031970,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,18,20,item_000497,0.764290,0.000000,0.000000,0.000000,0.000000,0.182028,0.010922,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,19,18,item_000214,0.765662,0.013395,0.000000,0.000000,0.000000,0.008645,0.009895,warm,false,0,0
req_000152,sess_000152,user_000037,query_000153,affordable vitamins for everyday use,20,17,item_000062,0.765662,0.013395,0.000000,0.000000,0.000000,0.001186,0.009448,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,1,1,item_000054,0.500000,1.000000,0.000000,0.000000,0.000000,0.563566,0.733814,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,2,2,item_000115,0.492692,0.923097,0.000000,0.000000,0.000000,0.914310,0.701027,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,3,3,item_000370,0.452329,0.498353,0.000000,0.000000,0.000000,0.750029,0.393849,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,4,4,item_000456,0.452329,0.498353,0.000000,0.000000,0.000000,0.725361,0.392369,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,5,5,item_000106,0.438294,0.350661,0.000000,0.000000,0.000000,0.099350,0.251424,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,6,6,item_000302,0.427657,0.238727,0.000000,0.000000,0.000000,0.946817,0.223918,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,7,8,item_000465,0.426908,0.230845,0.000000,0.000000,0.000000,0.526804,0.193200,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,8,13,item_000142,0.420017,0.158331,0.000000,0.000000,0.000000,0.971842,0.169142,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,9,7,item_000145,0.426908,0.230845,0.000000,0.000000,0.000000,0.068507,0.165702,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,10,10,item_000311,0.421816,0.177262,0.000000,0.000000,0.000000,0.648984,0.163022,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,11,15,item_000496,0.417909,0.136148,0.000000,0.000000,0.000000,0.962243,0.153038,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,12,9,item_000074,0.421816,0.177262,0.000000,0.000000,0.000000,0.454284,0.151340,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,13,14,item_000034,0.417909,0.136148,0.000000,0.000000,0.000000,0.924364,0.150765,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,14,11,item_000350,0.421816,0.177262,0.000000,0.000000,0.000000,0.083757,0.129109,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,15,12,item_000386,0.420683,0.165339,0.000000,0.000000,0.000000,0.160612,0.125374,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,16,17,item_000475,0.414441,0.099654,0.000000,0.000000,0.000000,0.870277,0.121974,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,17,16,item_000442,0.414441,0.099654,0.000000,0.000000,0.000000,0.041705,0.072260,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,18,19,item_000091,0.406490,0.015985,0.000000,0.000000,0.000000,0.726514,0.054780,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,19,20,item_000044,0.404971,0.000000,0.000000,0.000000,0.000000,0.869857,0.052191,warm,false,0,0
req_000153,sess_000153,user_000066,query_000191,PenPoint Press Non-Fiction,20,18,item_000032,0.406490,0.015985,0.000000,0.000000,0.000000,0.611727,0.047893,warm,false,0,0
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,1,1,item_000163,1.000000,1.000000,0.000000,0.000000,0.000000,0.910652,0.754639,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,2,2,item_000390,1.000000,1.000000,0.000000,0.000000,0.000000,0.141220,0.708473,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,3,3,item_000120,0.979712,0.766410,0.000000,0.000000,0.000000,0.403637,0.560705,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,4,4,item_000448,0.970237,0.657318,0.000000,0.000000,0.000000,0.240590,0.474558,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,5,5,item_000028,0.964957,0.596525,0.000000,0.000000,0.000000,0.261309,0.433246,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,6,9,item_000285,0.955377,0.486224,0.000000,0.000000,0.000000,0.748868,0.385289,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,7,8,item_000141,0.955377,0.486224,0.000000,0.000000,0.000000,0.602714,0.376520,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,8,7,item_000454,0.955921,0.492487,0.000000,0.000000,0.000000,0.306730,0.363145,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,9,10,item_000315,0.955377,0.486224,0.000000,0.000000,0.000000,0.300792,0.358404,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,10,11,item_000021,0.952452,0.452546,0.000000,0.000000,0.000000,0.684534,0.357854,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,11,6,item_000427,0.955921,0.492487,0.000000,0.000000,0.000000,0.201778,0.356848,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,12,13,item_000300,0.952452,0.452546,0.000000,0.000000,0.000000,0.580218,0.351595,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,13,12,item_000222,0.952452,0.452546,0.000000,0.000000,0.000000,0.022209,0.318115,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,14,14,item_000392,0.936780,0.272103,0.000000,0.000000,0.000000,0.237423,0.204718,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,15,16,item_000456,0.930681,0.201881,0.000000,0.000000,0.000000,0.587635,0.176575,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,16,15,item_000370,0.930681,0.201881,0.000000,0.000000,0.000000,0.568307,0.175415,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,17,17,item_000245,0.926910,0.158463,0.000000,0.000000,0.000000,0.544140,0.143573,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,18,18,item_000248,0.923441,0.118522,0.000000,0.000000,0.000000,0.810967,0.131623,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,19,19,item_000059,0.913147,0.000000,0.000000,0.000000,0.000000,0.833031,0.049982,warm,false,0,1
req_000155,sess_000155,user_000046,query_000042,PlayWorld board games review,20,20,item_000124,0.913147,0.000000,0.000000,0.000000,0.000000,0.211476,0.012689,warm,false,0,1
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,1,1,item_000168,0.500000,1.000000,0.000000,0.000000,0.000000,0.082003,0.704920,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,2,2,item_000135,0.469084,0.893731,0.000000,0.000000,0.000000,0.756442,0.670998,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,3,3,item_000377,0.469084,0.893731,0.000000,0.000000,0.000000,0.042954,0.628189,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,4,4,item_000048,0.443195,0.804741,0.000000,0.000000,0.000000,0.045914,0.566074,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,5,7,item_000111,0.438566,0.788830,0.000000,0.000000,0.000000,0.013169,0.552971,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,6,5,item_000052,0.438566,0.788830,0.000000,0.000000,0.000000,0.010932,0.552837,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,7,6,item_000070,0.438566,0.788830,0.000000,0.000000,0.000000,0.010640,0.552819,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,8,8,item_000298,0.361715,0.524666,0.000000,0.000000,0.000000,0.353430,0.388472,warm,false,0,1
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,9,9,item_000473,0.323941,0.394824,0.000000,0.000000,0.000000,0.004611,0.276654,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,10,10,item_000125,0.323775,0.394253,0.000000,0.000000,0.000000,0.007519,0.276429,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,11,12,item_000378,0.304018,0.326342,0.000000,0.000000,0.000000,0.103486,0.234648,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,12,11,item_000263,0.304018,0.326342,0.000000,0.000000,0.000000,0.030633,0.230277,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,13,13,item_000221,0.238631,0.101584,0.000000,0.000000,0.000000,0.333485,0.091118,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,14,14,item_000397,0.236391,0.093884,0.000000,0.000000,0.000000,0.022331,0.067059,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,15,15,item_000382,0.230530,0.073738,0.000000,0.000000,0.000000,0.243684,0.066238,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,16,16,item_000400,0.230530,0.073738,0.000000,0.000000,0.000000,0.080102,0.056423,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,17,17,item_000490,0.219640,0.036305,0.000000,0.000000,0.000000,0.051564,0.028508,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,18,18,item_000061,0.218435,0.032163,0.000000,0.000000,0.000000,0.035151,0.024623,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,19,19,item_000232,0.214299,0.017946,0.000000,0.000000,0.000000,0.106029,0.018924,warm,false,0,0
req_000164,sess_000164,user_000095,query_000180,CleanShield cleaning review,20,20,item_000094,0.209078,0.000000,0.000000,0.000000,0.000000,0.040787,0.002447,warm,false,0,0
req_000165,sess_000165,user_000096,query_000021,best baking,1,1,item_000397,0.500000,1.000000,0.108489,0.108489,0.108489,0.811651,0.774737,warm,false,0,0
req_000165,sess_000165,user_000096,query_000021,best baking,2,2,item_000221,0.497326,0.986097,0.108489,0.108489,0.108489,0.054350,0.719567,warm,false,0,0
req_000165,sess_000165,user_000096,query_000021,best baking,3,3,item_000061,0.468107,0.834182,0.108489,0.108489,0.108489,0.515631,0.640902,warm,false,0,0
req_000165,sess_000165,user_000096,query_000021,best baking,4,4,item_000232,0.463956,0.812600,0.108489,0.108489,0.108489,0.170943,0.605114,warm,false,0,0
req_000165,sess_000165,user_000096,query_000021,best baking,5,5,item_000151,0.372318,0.336155,0.108489,0.108489,0.108489,0.281521,0.278237,warm,false,0,0
