query_id,query_text,rank,item_id,fusion_method,fusion_score,bm25_rank,semantic_rank,bm25_score,semantic_score,bm25_normalized_score,semantic_normalized_score,sources,relevance_grade
query_000055,PlayWorld Puzzles,16,item_000322,"Linear (0.5/0.5, min-max)",0.410048,,16,,0.583519,,0.820096,semantic,0
query_000055,PlayWorld Puzzles,17,item_000387,"Linear (0.5/0.5, min-max)",0.389642,,17,,0.566499,,0.779283,semantic,0
query_000055,PlayWorld Puzzles,18,item_000428,"Linear (0.5/0.5, min-max)",0.272825,,18,,0.469067,,0.545650,semantic,0
query_000055,PlayWorld Puzzles,19,item_000327,"Linear (0.5/0.5, min-max)",0.248241,,19,,0.448563,,0.496482,semantic,0
query_000055,PlayWorld Puzzles,20,item_000309,"Linear (0.5/0.5, min-max)",0.243837,,20,,0.444890,,0.487674,semantic,0
query_000056,affordable wearables for everyday use,1,item_000487,"Linear (0.5/0.5, min-max)",0.865916,2,44,5.657967,0.342539,1.000000,0.731832,"bm25,semantic",0
query_000056,affordable wearables for everyday use,2,item_000005,"Linear (0.5/0.5, min-max)",0.849144,1,46,5.657967,0.330522,1.000000,0.698289,"bm25,semantic",1
query_000056,affordable wearables for everyday use,3,item_000121,"Linear (0.5/0.5, min-max)",0.837835,18,1,4.325944,0.438607,0.675670,1.000000,"bm25,semantic",0
query_000056,affordable wearables for everyday use,4,item_000065,"Linear (0.5/0.5, min-max)",0.835102,3,45,5.528050,0.331793,0.968367,0.701837,"bm25,semantic",0
query_000056,affordable wearables for everyday use,5,item_000405,"Linear (0.5/0.5, min-max)",0.832351,4,47,5.528050,0.329822,0.968367,0.696335,"bm25,semantic",0
query_000056,affordable wearables for everyday use,6,item_000082,"Linear (0.5/0.5, min-max)",0.813316,8,35,4.964643,0.365328,0.831185,0.795448,"bm25,semantic",0
query_000056,affordable wearables for everyday use,7,item_000177,"Linear (0.5/0.5, min-max)",0.813316,9,36,4.964643,0.365328,0.831185,0.795448,"bm25,semantic",0
query_000056,affordable wearables for everyday use,8,item_000361,"Linear (0.5/0.5, min-max)",0.813316,10,37,4.964643,0.365328,0.831185,0.795448,"bm25,semantic",0
query_000056,affordable wearables for everyday use,9,item_000117,"Linear (0.5/0.5, min-max)",0.802100,12,8,4.359151,0.410106,0.683756,0.920444,"bm25,semantic",0
query_000056,affordable wearables for everyday use,10,item_000217,"Linear (0.5/0.5, min-max)",0.802100,13,9,4.359151,0.410106,0.683756,0.920444,"bm25,semantic",0
query_000056,affordable wearables for everyday use,11,item_000228,"Linear (0.5/0.5, min-max)",0.802100,14,10,4.359151,0.410106,0.683756,0.920444,"bm25,semantic",0
query_000056,affordable wearables for everyday use,12,item_000344,"Linear (0.5/0.5, min-max)",0.801060,17,11,4.359151,0.409361,0.683756,0.918364,"bm25,semantic",1
query_000056,affordable wearables for everyday use,13,item_000094,"Linear (0.5/0.5, min-max)",0.786755,47,2,3.909056,0.438372,0.574164,0.999346,"bm25,semantic",0
query_000056,affordable wearables for everyday use,14,item_000194,"Linear (0.5/0.5, min-max)",0.786755,48,3,3.909056,0.438372,0.574164,0.999346,"bm25,semantic",0
query_000056,affordable wearables for everyday use,15,item_000202,"Linear (0.5/0.5, min-max)",0.786755,49,4,3.909056,0.438372,0.574164,0.999346,"bm25,semantic",0
query_000056,affordable wearables for everyday use,16,item_000418,"Linear (0.5/0.5, min-max)",0.786755,50,5,3.909056,0.438372,0.574164,0.999346,"bm25,semantic",0
query_000056,affordable wearables for everyday use,17,item_000102,"Linear (0.5/0.5, min-max)",0.784332,11,15,4.359151,0.397376,0.683756,0.884908,"bm25,semantic",1
query_000056,affordable wearables for everyday use,18,item_000299,"Linear (0.5/0.5, min-max)",0.784332,15,16,4.359151,0.397376,0.683756,0.884908,"bm25,semantic",1
query_000056,affordable wearables for everyday use,19,item_000310,"Linear (0.5/0.5, min-max)",0.784332,16,17,4.359151,0.397376,0.683756,0.884908,"bm25,semantic",1
query_000056,affordable wearables for everyday use,20,item_000183,"Linear (0.5/0.5, min-max)",0.781642,23,12,4.229293,0.406776,0.652137,0.911147,"bm25,semantic",0
query_000057,affordable cameras for everyday use,1,item_000487,"Linear (0.5/0.5, min-max)",0.865966,2,41,5.657967,0.344509,1.000000,0.731931,"bm25,semantic",0
query_000057,affordable cameras for everyday use,2,item_000005,"Linear (0.5/0.5, min-max)",0.841082,1,44,5.657967,0.326556,1.000000,0.682163,"bm25,semantic",1
query_000057,affordable cameras for everyday use,3,item_000121,"Linear (0.5/0.5, min-max)",0.837835,18,1,4.325944,0.441209,0.675670,1.000000,"bm25,semantic",0
query_000057,affordable cameras for everyday use,4,item_000065,"Linear (0.5/0.5, min-max)",0.834906,3,42,5.528050,0.333512,0.968367,0.701445,"bm25,semantic",0
query_000057,affordable cameras for everyday use,5,item_000405,"Linear (0.5/0.5, min-max)",0.832071,4,43,5.528050,0.331466,0.968367,0.695774,"bm25,semantic",0
query_000057,affordable cameras for everyday use,6,item_000117,"Linear (0.5/0.5, min-max)",0.802011,12,2,4.359151,0.412446,0.683756,0.920266,"bm25,semantic",0
query_000057,affordable cameras for everyday use,7,item_000217,"Linear (0.5/0.5, min-max)",0.802011,13,3,4.359151,0.412446,0.683756,0.920266,"bm25,semantic",0
query_000057,affordable cameras for everyday use,8,item_000228,"Linear (0.5/0.5, min-max)",0.802011,14,4,4.359151,0.412446,0.683756,0.920266,"bm25,semantic",0
query_000057,affordable cameras for everyday use,9,item_000344,"Linear (0.5/0.5, min-max)",0.796035,17,8,4.359151,0.408135,0.683756,0.908314,"bm25,semantic",1
query_000057,affordable cameras for everyday use,10,item_000183,"Linear (0.5/0.5, min-max)",0.781692,23,5,4.229293,0.409193,0.652137,0.911247,"bm25,semantic",0
query_000057,affordable cameras for everyday use,11,item_000231,"Linear (0.5/0.5, min-max)",0.781692,26,6,4.229293,0.409193,0.652137,0.911247,"bm25,semantic",0
query_000057,affordable cameras for everyday use,12,item_000417,"Linear (0.5/0.5, min-max)",0.781692,28,7,4.229293,0.409193,0.652137,0.911247,"bm25,semantic",0
query_000057,affordable cameras for everyday use,13,item_000160,"Linear (0.5/0.5, min-max)",0.778948,22,9,4.229293,0.407213,0.652137,0.905758,"bm25,semantic",0
query_000057,affordable cameras for everyday use,14,item_000497,"Linear (0.5/0.5, min-max)",0.778948,29,10,4.229293,0.407213,0.652137,0.905758,"bm25,semantic",0
query_000057,affordable cameras for everyday use,15,item_000102,"Linear (0.5/0.5, min-max)",0.776745,11,13,4.359151,0.394218,0.683756,0.869734,"bm25,semantic",1
query_000057,affordable cameras for everyday use,16,item_000299,"Linear (0.5/0.5, min-max)",0.776745,15,14,4.359151,0.394218,0.683756,0.869734,"bm25,semantic",1
query_000057,affordable cameras for everyday use,17,item_000310,"Linear (0.5/0.5, min-max)",0.776745,16,15,4.359151,0.394218,0.683756,0.869734,"bm25,semantic",1
query_000057,affordable cameras for everyday use,18,item_000304,"Linear (0.5/0.5, min-max)",0.767587,5,47,5.286780,0.306135,0.909621,0.625552,"bm25,semantic",0
query_000057,affordable cameras for everyday use,19,item_000062,"Linear (0.5/0.5, min-max)",0.765336,21,11,4.229293,0.397393,0.652137,0.878534,"bm25,semantic",0
query_000057,affordable cameras for everyday use,20,item_000214,"Linear (0.5/0.5, min-max)",0.765336,24,12,4.229293,0.397393,0.652137,0.878534,"bm25,semantic",0
query_000058,best men's shirts,1,item_000250,"Linear (0.5/0.5, min-max)",1.000000,8,1,4.547874,0.883635,1.000000,1.000000,"bm25,semantic",1
query_000058,best men's shirts,2,item_000330,"Linear (0.5/0.5, min-max)",1.000000,14,2,4.547874,0.883635,1.000000,1.000000,"bm25,semantic",1
query_000058,best men's shirts,3,item_000149,"Linear (0.5/0.5, min-max)",0.993417,5,3,4.547874,0.873733,1.000000,0.986835,"bm25,semantic",1
query_000058,best men's shirts,4,item_000292,"Linear (0.5/0.5, min-max)",0.987909,12,4,4.547874,0.865447,1.000000,0.975818,"bm25,semantic",1
query_000058,best men's shirts,5,item_000206,"Linear (0.5/0.5, min-max)",0.987747,6,5,4.547874,0.865204,1.000000,0.975494,"bm25,semantic",1
query_000058,best men's shirts,6,item_000281,"Linear (0.5/0.5, min-max)",0.986772,11,6,4.547874,0.863737,1.000000,0.973544,"bm25,semantic",1
query_000058,best men's shirts,7,item_000490,"Linear (0.5/0.5, min-max)",0.976357,21,8,4.547874,0.848070,1.000000,0.952713,"bm25,semantic",1
query_000058,best men's shirts,8,item_000396,"Linear (0.5/0.5, min-max)",0.973900,17,9,4.547874,0.844375,1.000000,0.947800,"bm25,semantic",1
query_000058,best men's shirts,9,item_000467,"Linear (0.5/0.5, min-max)",0.973900,20,10,4.547874,0.844375,1.000000,0.947800,"bm25,semantic",1
query_000058,best men's shirts,10,item_000063,"Linear (0.5/0.5, min-max)",0.966966,1,13,4.547874,0.833945,1.000000,0.933932,"bm25,semantic",1
query_000058,best men's shirts,11,item_000263,"Linear (0.5/0.5, min-max)",0.966650,10,14,4.547874,0.833470,1.000000,0.933301,"bm25,semantic",1
query_000058,best men's shirts,12,item_000378,"Linear (0.5/0.5, min-max)",0.966650,15,15,4.547874,0.833470,1.000000,0.933301,"bm25,semantic",1
query_000058,best men's shirts,13,item_000326,"Linear (0.5/0.5, min-max)",0.965535,13,16,4.547874,0.831793,1.000000,0.931071,"bm25,semantic",1
query_000058,best men's shirts,14,item_000254,"Linear (0.5/0.5, min-max)",0.962998,9,19,4.547874,0.827976,1.000000,0.925996,"bm25,semantic",1
query_000058,best men's shirts,15,item_000412,"Linear (0.5/0.5, min-max)",0.962998,18,20,4.547874,0.827976,1.000000,0.925996,"bm25,semantic",1
query_000058,best men's shirts,16,item_000099,"Linear (0.5/0.5, min-max)",0.962309,3,21,4.547874,0.826940,1.000000,0.924618,"bm25,semantic",1
query_000058,best men's shirts,17,item_000107,"Linear (0.5/0.5, min-max)",0.962309,4,22,4.547874,0.826940,1.000000,0.924618,"bm25,semantic",1
query_000058,best men's shirts,18,item_000225,"Linear (0.5/0.5, min-max)",0.962309,7,23,4.547874,0.826940,1.000000,0.924618,"bm25,semantic",1
query_000058,best men's shirts,19,item_000388,"Linear (0.5/0.5, min-max)",0.962309,16,24,4.547874,0.826940,1.000000,0.924618,"bm25,semantic",1
query_000058,best men's shirts,20,item_000433,"Linear (0.5/0.5, min-max)",0.962309,19,25,4.547874,0.826940,1.000000,0.924618,"bm25,semantic",1
query_000059,affordable action figures for everyday use,1,item_000029,"Linear (0.5/0.5, min-max)",0.967096,1,4,13.405917,0.756497,1.000000,0.934192,"bm25,semantic",3
query_000059,affordable action figures for everyday use,2,item_000318,"Linear (0.5/0.5, min-max)",0.967096,2,5,13.405917,0.756497,1.000000,0.934192,"bm25,semantic",3
query_000059,affordable action figures for everyday use,3,item_000044,"Linear (0.5/0.5, min-max)",0.959342,3,1,12.450763,0.805137,0.918684,1.000000,"bm25,semantic",3
query_000059,affordable action figures for everyday use,4,item_000375,"Linear (0.5/0.5, min-max)",0.959342,4,2,12.450763,0.805137,0.918684,1.000000,"bm25,semantic",3
query_000059,affordable action figures for everyday use,5,item_000432,"Linear (0.5/0.5, min-max)",0.959342,5,3,12.450763,0.805137,0.918684,1.000000,"bm25,semantic",3
query_000059,affordable action figures for everyday use,6,item_000141,"Linear (0.5/0.5, min-max)",0.847221,6,6,11.665002,0.688840,0.851789,0.842653,"bm25,semantic",3
query_000059,affordable action figures for everyday use,7,item_000285,"Linear (0.5/0.5, min-max)",0.847221,7,7,11.665002,0.688840,0.851789,0.842653,"bm25,semantic",3
query_000059,affordable action figures for everyday use,8,item_000315,"Linear (0.5/0.5, min-max)",0.847221,8,8,11.665002,0.688840,0.851789,0.842653,"bm25,semantic",3
query_000059,affordable action figures for everyday use,9,item_000302,"Linear (0.5/0.5, min-max)",0.718352,11,12,9.686985,0.622808,0.683392,0.753312,"bm25,semantic",3
query_000059,affordable action figures for everyday use,10,item_000365,"Linear (0.5/0.5, min-max)",0.712164,12,14,9.686985,0.613660,0.683392,0.740935,"bm25,semantic",3
query_000059,affordable action figures for everyday use,11,item_000108,"Linear (0.5/0.5, min-max)",0.709949,9,16,9.686985,0.610386,0.683392,0.736505,"bm25,semantic",3
query_000059,affordable action figures for everyday use,12,item_000446,"Linear (0.5/0.5, min-max)",0.709949,15,17,9.686985,0.610386,0.683392,0.736505,"bm25,semantic",3
query_000059,affordable action figures for everyday use,13,item_000374,"Linear (0.5/0.5, min-max)",0.709306,13,18,9.686985,0.609436,0.683392,0.735220,"bm25,semantic",3
query_000059,affordable action figures for everyday use,14,item_000421,"Linear (0.5/0.5, min-max)",0.708217,14,23,9.686985,0.607826,0.683392,0.733042,"bm25,semantic",3
query_000059,affordable action figures for everyday use,15,item_000249,"Linear (0.5/0.5, min-max)",0.702863,10,25,9.686985,0.599912,0.683392,0.722334,"bm25,semantic",3
query_000059,affordable action figures for everyday use,16,item_000370,"Linear (0.5/0.5, min-max)",0.668651,40,9,8.266282,0.638735,0.562442,0.774860,"bm25,semantic",3
query_000059,affordable action figures for everyday use,17,item_000456,"Linear (0.5/0.5, min-max)",0.668651,42,10,8.266282,0.638735,0.562442,0.774860,"bm25,semantic",3
query_000059,affordable action figures for everyday use,18,item_000494,"Linear (0.5/0.5, min-max)",0.661349,43,11,8.266282,0.627941,0.562442,0.760257,"bm25,semantic",3
query_000059,affordable action figures for everyday use,19,item_000248,"Linear (0.5/0.5, min-max)",0.655437,38,13,8.266282,0.619202,0.562442,0.748433,"bm25,semantic",3
query_000059,affordable action figures for everyday use,20,item_000115,"Linear (0.5/0.5, min-max)",0.653211,22,19,8.373304,0.609176,0.571553,0.734868,"bm25,semantic",2
query_000060,RoadMaster Tools & Equipment,1,item_000008,"Linear (0.5/0.5, min-max)",0.500000,,1,,0.717045,,1.000000,semantic,0
query_000060,RoadMaster Tools & Equipment,2,item_000035,"Linear (0.5/0.5, min-max)",0.500000,,2,,0.717045,,1.000000,semantic,0
query_000060,RoadMaster Tools & Equipment,3,item_000239,"Linear (0.5/0.5, min-max)",0.500000,,3,,0.717045,,1.000000,semantic,0
query_000060,RoadMaster Tools & Equipment,4,item_000325,"Linear (0.5/0.5, min-max)",0.489852,,4,,0.709000,,0.979705,semantic,0
query_000060,RoadMaster Tools & Equipment,5,item_000351,"Linear (0.5/0.5, min-max)",0.489852,,5,,0.709000,,0.979705,semantic,0
query_000060,RoadMaster Tools & Equipment,6,item_000050,"Linear (0.5/0.5, min-max)",0.487482,,6,,0.707121,,0.974964,semantic,0
query_000060,RoadMaster Tools & Equipment,7,item_000314,"Linear (0.5/0.5, min-max)",0.487482,,7,,0.707121,,0.974964,semantic,0
query_000060,RoadMaster Tools & Equipment,8,item_000482,"Linear (0.5/0.5, min-max)",0.487482,,8,,0.707121,,0.974964,semantic,0
query_000060,RoadMaster Tools & Equipment,9,item_000357,"Linear (0.5/0.5, min-max)",0.487326,,9,,0.706997,,0.974651,semantic,0
query_000060,RoadMaster Tools & Equipment,10,item_000010,"Linear (0.5/0.5, min-max)",0.465788,,10,,0.689922,,0.931576,semantic,0
query_000060,RoadMaster Tools & Equipment,11,item_000130,"Linear (0.5/0.5, min-max)",0.465788,,11,,0.689922,,0.931576,semantic,0
query_000060,RoadMaster Tools & Equipment,12,item_000056,"Linear (0.5/0.5, min-max)",0.461803,,12,,0.686762,,0.923605,semantic,0
query_000060,RoadMaster Tools & Equipment,13,item_000493,"Linear (0.5/0.5, min-max)",0.457969,,13,,0.683723,,0.915938,semantic,0
query_000060,RoadMaster Tools & Equipment,14,item_000233,"Linear (0.5/0.5, min-max)",0.454190,,14,,0.680727,,0.908380,semantic,0
query_000060,RoadMaster Tools & Equipment,15,item_000435,"Linear (0.5/0.5, min-max)",0.454190,,15,,0.680727,,0.908380,semantic,0
query_000060,RoadMaster Tools & Equipment,16,item_000464,"Linear (0.5/0.5, min-max)",0.442131,,16,,0.671166,,0.884261,semantic,0
query_000060,RoadMaster Tools & Equipment,17,item_000003,"Linear (0.5/0.5, min-max)",0.441905,,17,,0.670987,,0.883811,semantic,0
query_000060,RoadMaster Tools & Equipment,18,item_000058,"Linear (0.5/0.5, min-max)",0.411471,,18,,0.646859,,0.822942,semantic,0
query_000060,RoadMaster Tools & Equipment,19,item_000294,"Linear (0.5/0.5, min-max)",0.411471,,19,,0.646859,,0.822942,semantic,0
query_000060,RoadMaster Tools & Equipment,20,item_000062,"Linear (0.5/0.5, min-max)",0.401558,,20,,0.639000,,0.803117,semantic,0
query_000061,affordable yoga for everyday use,1,item_000062,"Linear (0.5/0.5, min-max)",0.930038,2,1,8.995269,0.696072,0.860075,1.000000,"bm25,semantic",3
query_000061,affordable yoga for everyday use,2,item_000214,"Linear (0.5/0.5, min-max)",0.930038,3,2,8.995269,0.696072,0.860075,1.000000,"bm25,semantic",3
query_000061,affordable yoga for everyday use,3,item_000405,"Linear (0.5/0.5, min-max)",0.898342,1,4,10.188676,0.570496,1.000000,0.796684,"bm25,semantic",3
query_000061,affordable yoga for everyday use,4,item_000394,"Linear (0.5/0.5, min-max)",0.823272,4,3,8.864558,0.573652,0.844750,0.801795,"bm25,semantic",3
query_000061,affordable yoga for everyday use,5,item_000441,"Linear (0.5/0.5, min-max)",0.486191,11,25,6.264138,0.345578,0.539856,0.432527,"bm25,semantic",2
query_000061,affordable yoga for everyday use,6,item_000224,"Linear (0.5/0.5, min-max)",0.479746,6,33,6.264138,0.337617,0.539856,0.419637,"bm25,semantic",2
query_000061,affordable yoga for everyday use,7,item_000460,"Linear (0.5/0.5, min-max)",0.479746,13,34,6.264138,0.337617,0.539856,0.419637,"bm25,semantic",2
query_000061,affordable yoga for everyday use,8,item_000262,"Linear (0.5/0.5, min-max)",0.479691,9,35,6.264138,0.337548,0.539856,0.419526,"bm25,semantic",2
query_000061,affordable yoga for everyday use,9,item_000449,"Linear (0.5/0.5, min-max)",0.479691,12,36,6.264138,0.337548,0.539856,0.419526,"bm25,semantic",2
query_000061,affordable yoga for everyday use,10,item_000266,"Linear (0.5/0.5, min-max)",0.479371,10,37,6.264138,0.337154,0.539856,0.418887,"bm25,semantic",2
query_000061,affordable yoga for everyday use,11,item_000258,"Linear (0.5/0.5, min-max)",0.477404,7,38,6.264138,0.334723,0.539856,0.414952,"bm25,semantic",2
query_000061,affordable yoga for everyday use,12,item_000261,"Linear (0.5/0.5, min-max)",0.477404,8,39,6.264138,0.334723,0.539856,0.414952,"bm25,semantic",2
query_000061,affordable yoga for everyday use,13,item_000076,"Linear (0.5/0.5, min-max)",0.475071,5,46,6.264138,0.331841,0.539856,0.410286,"bm25,semantic",2
query_000061,affordable yoga for everyday use,14,item_000493,"Linear (0.5/0.5, min-max)",0.427756,47,6,4.765976,0.381887,0.364199,0.491313,"bm25,semantic",3
query_000061,affordable yoga for everyday use,15,item_000003,"Linear (0.5/0.5, min-max)",0.421149,43,7,4.765976,0.373725,0.364199,0.478098,"bm25,semantic",3
query_000061,affordable yoga for everyday use,16,item_000487,"Linear (0.5/0.5, min-max)",0.420062,15,56,5.657967,0.307787,0.468783,0.371340,"bm25,semantic",0
query_000061,affordable yoga for everyday use,17,item_000233,"Linear (0.5/0.5, min-max)",0.419646,44,8,4.765976,0.371869,0.364199,0.475093,"bm25,semantic",3
query_000061,affordable yoga for everyday use,18,item_000435,"Linear (0.5/0.5, min-max)",0.419646,45,9,4.765976,0.371869,0.364199,0.475093,"bm25,semantic",3
query_000061,affordable yoga for everyday use,19,item_000121,"Linear (0.5/0.5, min-max)",0.412428,67,5,4.325944,0.394818,0.312606,0.512250,"bm25,semantic",0
query_000061,affordable yoga for everyday use,20,item_000464,"Linear (0.5/0.5, min-max)",0.411592,46,17,4.765976,0.361920,0.364199,0.458985,"bm25,semantic",3
query_000062,best lighting,1,item_000172,"Linear (0.5/0.5, min-max)",0.500000,,1,,0.694216,,1.000000,semantic,2
query_000062,best lighting,2,item_000397,"Linear (0.5/0.5, min-max)",0.498008,,2,,0.692520,,0.996015,semantic,1
query_000062,best lighting,3,item_000221,"Linear (0.5/0.5, min-max)",0.496759,,3,,0.691456,,0.993517,semantic,1
query_000062,best lighting,4,item_000052,"Linear (0.5/0.5, min-max)",0.481548,,4,,0.678505,,0.963096,semantic,2
query_000062,best lighting,5,item_000070,"Linear (0.5/0.5, min-max)",0.481548,,5,,0.678505,,0.963096,semantic,2
query_000062,best lighting,6,item_000111,"Linear (0.5/0.5, min-max)",0.481548,,6,,0.678505,,0.963096,semantic,2
query_000062,best lighting,7,item_000152,"Linear (0.5/0.5, min-max)",0.479945,,7,,0.677140,,0.959890,semantic,2
query_000062,best lighting,8,item_000153,"Linear (0.5/0.5, min-max)",0.479670,,8,,0.676906,,0.959340,semantic,2
query_000062,best lighting,9,item_000061,"Linear (0.5/0.5, min-max)",0.476021,,9,,0.673799,,0.952041,semantic,1
query_000062,best lighting,10,item_000232,"Linear (0.5/0.5, min-max)",0.475284,,10,,0.673172,,0.950569,semantic,1
query_000062,best lighting,11,item_000027,"Linear (0.5/0.5, min-max)",0.472653,,11,,0.670931,,0.945306,semantic,2
query_000062,best lighting,12,item_000047,"Linear (0.5/0.5, min-max)",0.472653,,12,,0.670931,,0.945306,semantic,2
query_000062,best lighting,13,item_000414,"Linear (0.5/0.5, min-max)",0.472653,,13,,0.670931,,0.945306,semantic,2
query_000062,best lighting,14,item_000183,"Linear (0.5/0.5, min-max)",0.472310,,14,,0.670639,,0.944619,semantic,2
query_000062,best lighting,15,item_000231,"Linear (0.5/0.5, min-max)",0.472310,,15,,0.670639,,0.944619,semantic,2
query_000062,best lighting,16,item_000417,"Linear (0.5/0.5, min-max)",0.472310,,16,,0.670639,,0.944619,semantic,2
query_000062,best lighting,17,item_000131,"Linear (0.5/0.5, min-max)",0.430437,,17,,0.634987,,0.860874,semantic,2
query_000062,best lighting,18,item_000407,"Linear (0.5/0.5, min-max)",0.430437,,18,,0.634987,,0.860874,semantic,2
query_000062,best lighting,19,item_000499,"Linear (0.5/0.5, min-max)",0.430437,,19,,0.634987,,0.860874,semantic,2
query_000062,best lighting,20,item_000151,"Linear (0.5/0.5, min-max)",0.415518,,20,,0.622284,,0.831037,semantic,1
query_000063,CleanShield Cleaning,1,item_000168,"Linear (0.5/0.5, min-max)",0.500000,,1,,0.590848,,1.000000,semantic,0
query_000063,CleanShield Cleaning,2,item_000135,"Linear (0.5/0.5, min-max)",0.469084,,2,,0.570416,,0.938167,semantic,0
query_000063,CleanShield Cleaning,3,item_000377,"Linear (0.5/0.5, min-max)",0.469084,,3,,0.570416,,0.938167,semantic,0
query_000063,CleanShield Cleaning,4,item_000048,"Linear (0.5/0.5, min-max)",0.443195,,4,,0.553307,,0.886390,semantic,0
query_000063,CleanShield Cleaning,5,item_000052,"Linear (0.5/0.5, min-max)",0.438566,,5,,0.550248,,0.877132,semantic,0
query_000063,CleanShield Cleaning,6,item_000070,"Linear (0.5/0.5, min-max)",0.438566,,6,,0.550248,,0.877132,semantic,0
query_000063,CleanShield Cleaning,7,item_000111,"Linear (0.5/0.5, min-max)",0.438566,,7,,0.550248,,0.877132,semantic,0
query_000063,CleanShield Cleaning,8,item_000298,"Linear (0.5/0.5, min-max)",0.361715,,8,,0.499460,,0.723431,semantic,1
query_000063,CleanShield Cleaning,9,item_000473,"Linear (0.5/0.5, min-max)",0.323941,,9,,0.474496,,0.647882,semantic,0
query_000063,CleanShield Cleaning,10,item_000125,"Linear (0.5/0.5, min-max)",0.323775,,10,,0.474386,,0.647550,semantic,0
query_000063,CleanShield Cleaning,11,item_000263,"Linear (0.5/0.5, min-max)",0.304018,,11,,0.461329,,0.608035,semantic,0
query_000063,CleanShield Cleaning,12,item_000378,"Linear (0.5/0.5, min-max)",0.304018,,12,,0.461329,,0.608035,semantic,0
query_000063,CleanShield Cleaning,13,item_000221,"Linear (0.5/0.5, min-max)",0.238631,,13,,0.418117,,0.477262,semantic,0
query_000063,CleanShield Cleaning,14,item_000397,"Linear (0.5/0.5, min-max)",0.236391,,14,,0.416637,,0.472781,semantic,0
query_000063,CleanShield Cleaning,15,item_000382,"Linear (0.5/0.5, min-max)",0.230530,,15,,0.412764,,0.461060,semantic,0
query_000063,CleanShield Cleaning,16,item_000400,"Linear (0.5/0.5, min-max)",0.230530,,16,,0.412764,,0.461060,semantic,0
query_000063,CleanShield Cleaning,17,item_000490,"Linear (0.5/0.5, min-max)",0.219640,,17,,0.405566,,0.439279,semantic,0
query_000063,CleanShield Cleaning,18,item_000061,"Linear (0.5/0.5, min-max)",0.218435,,18,,0.404770,,0.436870,semantic,0
query_000063,CleanShield Cleaning,19,item_000232,"Linear (0.5/0.5, min-max)",0.214299,,19,,0.402037,,0.428598,semantic,0
query_000063,CleanShield Cleaning,20,item_000094,"Linear (0.5/0.5, min-max)",0.209078,,20,,0.398587,,0.418156,semantic,0
query_000064,KidGenius puzzles review,1,item_000027,"Linear (0.5/0.5, min-max)",0.500000,,1,,0.654482,,1.000000,semantic,0
query_000064,KidGenius puzzles review,2,item_000047,"Linear (0.5/0.5, min-max)",0.500000,,2,,0.654482,,1.000000,semantic,0
query_000064,KidGenius puzzles review,3,item_000414,"Linear (0.5/0.5, min-max)",0.500000,,3,,0.654482,,1.000000,semantic,0
query_000064,KidGenius puzzles review,4,item_000189,"Linear (0.5/0.5, min-max)",0.482347,,4,,0.639686,,0.964694,semantic,0
query_000064,KidGenius puzzles review,5,item_000491,"Linear (0.5/0.5, min-max)",0.482347,,5,,0.639686,,0.964694,semantic,0
query_000064,KidGenius puzzles review,6,item_000052,"Linear (0.5/0.5, min-max)",0.475393,,6,,0.633857,,0.950785,semantic,0
query_000064,KidGenius puzzles review,7,item_000070,"Linear (0.5/0.5, min-max)",0.475393,,7,,0.633857,,0.950785,semantic,0
query_000064,KidGenius puzzles review,8,item_000111,"Linear (0.5/0.5, min-max)",0.475393,,8,,0.633857,,0.950785,semantic,0
query_000064,KidGenius puzzles review,9,item_000125,"Linear (0.5/0.5, min-max)",0.473964,,9,,0.632660,,0.947928,semantic,0
query_000064,KidGenius puzzles review,10,item_000153,"Linear (0.5/0.5, min-max)",0.469633,,10,,0.629030,,0.939265,semantic,0
query_000064,KidGenius puzzles review,11,item_000424,"Linear (0.5/0.5, min-max)",0.464297,,11,,0.624557,,0.928594,semantic,0
query_000064,KidGenius puzzles review,12,item_000183,"Linear (0.5/0.5, min-max)",0.454301,,12,,0.616179,,0.908601,semantic,0
query_000064,KidGenius puzzles review,13,item_000231,"Linear (0.5/0.5, min-max)",0.454301,,13,,0.616179,,0.908601,semantic,0
query_000064,KidGenius puzzles review,14,item_000417,"Linear (0.5/0.5, min-max)",0.454301,,14,,0.616179,,0.908601,semantic,0
query_000064,KidGenius puzzles review,15,item_000152,"Linear (0.5/0.5, min-max)",0.448765,,15,,0.611539,,0.897530,semantic,0
query_000064,KidGenius puzzles review,16,item_000131,"Linear (0.5/0.5, min-max)",0.446223,,16,,0.609409,,0.892445,semantic,0
query_000064,KidGenius puzzles review,17,item_000407,"Linear (0.5/0.5, min-max)",0.446223,,17,,0.609409,,0.892445,semantic,0
query_000064,KidGenius puzzles review,18,item_000499,"Linear (0.5/0.5, min-max)",0.446223,,18,,0.609409,,0.892445,semantic,0
query_000064,KidGenius puzzles review,19,item_000036,"Linear (0.5/0.5, min-max)",0.445306,,19,,0.608640,,0.890611,semantic,0
query_000064,KidGenius puzzles review,20,item_000081,"Linear (0.5/0.5, min-max)",0.445306,,20,,0.608640,,0.890611,semantic,0
query_000065,OrganicRoots Spices,1,item_000026,"Linear (0.5/0.5, min-max)",0.988060,3,9,3.888706,0.799108,1.000000,0.976119,"bm25,semantic",2
