query_id,item_id,relevance_grade
query_000055,item_000454,2
query_000055,item_000456,2
query_000055,item_000465,1
query_000055,item_000475,1
query_000055,item_000494,2
query_000055,item_000496,1
query_000056,item_000005,1
query_000056,item_000015,2
query_000056,item_000020,1
query_000056,item_000024,1
query_000056,item_000060,1
query_000056,item_000064,1
query_000056,item_000072,1
query_000056,item_000073,1
query_000056,item_000075,1
query_000056,item_000088,1
query_000056,item_000093,1
query_000056,item_000096,1
query_000056,item_000102,1
query_000056,item_000109,1
query_000056,item_000112,1
query_000056,item_000150,1
query_000056,item_000180,1
query_000056,item_000190,1
query_000056,item_000208,1
query_000056,item_000209,1
query_000056,item_000210,1
query_000056,item_000212,1
query_000056,item_000220,1
query_000056,item_000223,1
query_000056,item_000235,1
query_000056,item_000240,1
query_000056,item_000247,1
query_000056,item_000275,1
query_000056,item_000283,1
query_000056,item_000299,1
query_000056,item_000310,1
query_000056,item_000320,1
query_000056,item_000321,1
query_000056,item_000323,1
query_000056,item_000334,1
query_000056,item_000337,1
query_000056,item_000343,1
query_000056,item_000344,1
query_000056,item_000346,1
query_000056,item_000352,1
query_000056,item_000355,1
query_000056,item_000360,1
query_000056,item_000362,1
query_000056,item_000373,1
query_000056,item_000385,1
query_000056,item_000410,1
query_000056,item_000419,1
query_000056,item_000430,1
query_000056,item_000468,1
query_000056,item_000472,1
query_000056,item_000492,1
query_000057,item_000005,1
query_000057,item_000015,2
query_000057,item_000020,1
query_000057,item_000024,1
query_000057,item_000060,1
query_000057,item_000064,1
query_000057,item_000072,1
query_000057,item_000073,1
query_000057,item_000075,1
query_000057,item_000088,1
query_000057,item_000093,1
query_000057,item_000096,1
query_000057,item_000102,1
query_000057,item_000109,1
query_000057,item_000112,1
query_000057,item_000150,1
query_000057,item_000180,1
query_000057,item_000190,1
query_000057,item_000208,1
query_000057,item_000209,1
query_000057,item_000210,1
query_000057,item_000212,1
query_000057,item_000220,1
query_000057,item_000223,1
query_000057,item_000235,1
query_000057,item_000240,1
query_000057,item_000247,1
query_000057,item_000275,1
query_000057,item_000283,1
query_000057,item_000299,1
query_000057,item_000310,1
query_000057,item_000320,1
query_000057,item_000321,1
query_000057,item_000323,1
query_000057,item_000334,1
query_000057,item_000337,1
query_000057,item_000343,1
query_000057,item_000344,1
query_000057,item_000346,1
query_000057,item_000352,1
query_000057,item_000355,1
query_000057,item_000360,1
query_000057,item_000362,1
query_000057,item_000373,1
query_000057,item_000385,1
query_000057,item_000410,1
query_000057,item_000419,1
query_000057,item_000430,1
query_000057,item_000468,1
query_000057,item_000472,1
query_000057,item_000492,1
query_000058,item_000001,2
query_000058,item_000016,1
query_000058,item_000053,1
query_000058,item_000063,1
query_000058,item_000080,1
query_000058,item_000082,1
query_000058,item_000094,1
query_000058,item_000099,1
query_000058,item_000107,1
query_000058,item_000116,1
query_000058,item_000134,1
query_000058,item_000135,1
query_000058,item_000149,1
query_000058,item_000161,1
query_000058,item_000168,1
query_000058,item_000169,1
query_000058,item_000177,1
query_000058,item_000194,1
query_000058,item_000198,1
query_000058,item_000202,1
query_000058,item_000206,1
query_000058,item_000225,1
query_000058,item_000250,1
query_000058,item_000254,1
query_000058,item_000263,1
query_000058,item_000281,1
query_000058,item_000291,1
query_000058,item_000292,1
query_000058,item_000308,1
query_000058,item_000312,1
query_000058,item_000326,1
query_000058,item_000330,1
query_000058,item_000340,1
query_000058,item_000361,1
query_000058,item_000364,1
query_000058,item_000369,1
query_000058,item_000377,1
query_000058,item_000378,1
query_000058,item_000382,1
query_000058,item_000384,1
query_000058,item_000388,1
query_000058,item_000396,1
query_000058,item_000400,1
query_000058,item_000412,1
query_000058,item_000413,1
query_000058,item_000418,1
query_000058,item_000433,1
query_000058,item_000466,1
query_000058,item_000467,1
query_000058,item_000490,1
query_000058,item_000498,1
query_000059,item_000021,3
query_000059,item_000028,3
query_000059,item_000029,3
query_000059,item_000032,2
query_000059,item_000034,2
query_000059,item_000044,3
query_000059,item_000054,2
query_000059,item_000059,3
query_000059,item_000074,2
query_000059,item_000091,2
query_000059,item_000106,2
query_000059,item_000108,3
query_000059,item_000115,2
query_000059,item_000120,3
query_000059,item_000124,3
query_000059,item_000141,3
query_000059,item_000142,2
query_000059,item_000145,2
query_000059,item_000163,3
query_000059,item_000222,3
query_000059,item_000227,3
query_000059,item_000245,3
query_000059,item_000248,3
query_000059,item_000249,3
query_000059,item_000285,3
query_000059,item_000300,3
query_000059,item_000302,3
query_000059,item_000311,2
query_000059,item_000315,3
query_000059,item_000318,3
query_000059,item_000350,2
query_000059,item_000365,3
query_000059,item_000370,3
query_000059,item_000374,3
query_000059,item_000375,3
query_000059,item_000386,2
query_000059,item_000390,3
query_000059,item_000392,3
query_000059,item_000421,3
query_000059,item_000427,3
query_000059,item_000432,3
query_000059,item_000442,2
query_000059,item_000446,3
query_000059,item_000448,3
query_000059,item_000454,3
query_000059,item_000456,3
query_000059,item_000465,2
query_000059,item_000475,2
query_000059,item_000494,3
query_000059,item_000496,2
query_000060,item_000011,1
query_000060,item_000019,2
query_000060,item_000038,1
query_000060,item_000039,1
query_000060,item_000045,2
query_000060,item_000071,1
query_000060,item_000085,1
query_000060,item_000103,2
query_000060,item_000128,1
query_000060,item_000132,1
query_000060,item_000136,2
query_000060,item_000143,1
query_000060,item_000171,1
query_000060,item_000178,1
query_000060,item_000181,1
query_000060,item_000184,1
query_000060,item_000186,1
query_000060,item_000192,1
query_000060,item_000211,1
query_000060,item_000219,1
query_000060,item_000256,2
query_000060,item_000259,1
query_000060,item_000268,1
query_000060,item_000278,1
query_000060,item_000288,1
query_000060,item_000296,1
query_000060,item_000304,1
query_000060,item_000307,1
query_000060,item_000316,1
query_000060,item_000338,2
query_000060,item_000339,1
query_000060,item_000342,1
query_000060,item_000348,1
query_000060,item_000354,1
query_000060,item_000363,1
query_000060,item_000381,1
query_000060,item_000389,2
query_000060,item_000404,1
query_000060,item_000406,1
query_000060,item_000409,1
query_000060,item_000420,1
query_000060,item_000431,2
query_000060,item_000439,1
query_000060,item_000444,1
query_000060,item_000445,2
query_000060,item_000452,1
query_000060,item_000461,1
query_000060,item_000477,1
query_000060,item_000488,1
query_000060,item_000489,1
query_000061,item_000003,3
query_000061,item_000008,2
query_000061,item_000010,2
query_000061,item_000033,2
query_000061,item_000035,2
query_000061,item_000050,2
query_000061,item_000056,2
query_000061,item_000058,2
query_000061,item_000062,3
query_000061,item_000076,2
query_000061,item_000104,3
query_000061,item_000129,2
query_000061,item_000130,2
query_000061,item_000146,3
query_000061,item_000158,3
query_000061,item_000188,2
query_000061,item_000205,3
query_000061,item_000214,3
query_000061,item_000224,2
query_000061,item_000233,3
query_000061,item_000239,2
query_000061,item_000258,2
query_000061,item_000261,2
query_000061,item_000262,2
query_000061,item_000266,2
query_000061,item_000294,2
query_000061,item_000297,3
query_000061,item_000314,2
query_000061,item_000325,2
query_000061,item_000336,2
query_000061,item_000347,3
query_000061,item_000351,2
query_000061,item_000357,2
query_000061,item_000379,3
query_000061,item_000394,3
query_000061,item_000402,2
query_000061,item_000405,3
query_000061,item_000415,3
query_000061,item_000435,3
query_000061,item_000441,2
query_000061,item_000449,2
query_000061,item_000450,2
query_000061,item_000453,3
query_000061,item_000459,3
query_000061,item_000460,2
query_000061,item_000464,3
query_000061,item_000471,3
query_000061,item_000482,2
query_000061,item_000486,3
query_000061,item_000493,3
query_000062,item_000027,2
query_000062,item_000036,2
query_000062,item_000047,2
query_000062,item_000048,1
query_000062,item_000049,1
query_000062,item_000052,2
query_000062,item_000055,1
query_000062,item_000057,1
query_000062,item_000061,1
query_000062,item_000065,1
query_000062,item_000067,1
query_000062,item_000069,1
query_000062,item_000070,2
query_000062,item_000081,2
query_000062,item_000105,1
query_000062,item_000111,2
query_000062,item_000125,2
query_000062,item_000131,2
query_000062,item_000151,1
query_000062,item_000152,2
query_000062,item_000153,2
query_000062,item_000172,2
query_000062,item_000183,2
query_000062,item_000189,2
query_000062,item_000191,1
query_000062,item_000199,1
query_000062,item_000207,1
query_000062,item_000216,2
query_000062,item_000221,1
query_000062,item_000231,2
query_000062,item_000232,1
query_000062,item_000252,1
query_000062,item_000253,1
query_000062,item_000270,1
query_000062,item_000317,2
query_000062,item_000319,1
query_000062,item_000329,1
query_000062,item_000349,1
query_000062,item_000371,1
query_000062,item_000380,1
query_000062,item_000397,1
query_000062,item_000407,2
query_000062,item_000414,2
query_000062,item_000417,2
query_000062,item_000424,2
query_000062,item_000440,1
query_000062,item_000457,2
query_000062,item_000473,1
query_000062,item_000491,2
query_000062,item_000499,2
query_000063,item_000001,2
query_000063,item_000002,2
query_000063,item_000037,1
query_000063,item_000042,1
query_000063,item_000078,1
query_000063,item_000084,1
query_000063,item_000086,2
query_000063,item_000097,1
query_000063,item_000101,1
query_000063,item_000110,1
query_000063,item_000113,2
query_000063,item_000119,1
query_000063,item_000139,2
query_000063,item_000140,1
query_000063,item_000147,1
query_000063,item_000154,1
query_000063,item_000164,1
query_000063,item_000229,2
query_000063,item_000260,1
query_000063,item_000267,1
query_000063,item_000269,2
query_000063,item_000286,1
query_000063,item_000298,1
query_000063,item_000303,2
query_000063,item_000309,1
query_000063,item_000322,2
query_000063,item_000324,2
query_000063,item_000327,1
query_000063,item_000331,1
query_000063,item_000353,1
query_000063,item_000356,2
query_000063,item_000358,2
query_000063,item_000368,1
query_000063,item_000376,1
query_000063,item_000387,2
query_000063,item_000393,2
query_000063,item_000401,1
query_000063,item_000411,1
query_000063,item_000423,1
query_000063,item_000428,1
query_000063,item_000434,1
query_000063,item_000436,2
query_000063,item_000437,1
query_000063,item_000438,1
query_000063,item_000455,1
query_000063,item_000470,1
query_000063,item_000480,2
query_000063,item_000483,1
query_000063,item_000484,1
query_000063,item_000495,2
query_000064,item_000001,2
query_000064,item_000021,1
query_000064,item_000028,1
query_000064,item_000029,1
query_000064,item_000032,1
query_000064,item_000034,1
query_000064,item_000044,1
query_000064,item_000054,1
query_000064,item_000059,1
query_000064,item_000074,1
query_000064,item_000091,1
query_000064,item_000106,1
query_000064,item_000108,1
query_000064,item_000115,1
query_000064,item_000120,1
query_000064,item_000124,1
query_000064,item_000141,1
query_000064,item_000142,1
query_000064,item_000145,1
query_000064,item_000163,1
query_000064,item_000222,1
query_000064,item_000227,1
query_000064,item_000245,1
query_000064,item_000248,1
query_000064,item_000249,1
query_000064,item_000285,1
query_000064,item_000300,1
query_000064,item_000302,1
query_000064,item_000311,1
query_000064,item_000315,1
query_000064,item_000318,1
query_000064,item_000350,1
query_000064,item_000365,1
query_000064,item_000370,1
query_000064,item_000374,1
query_000064,item_000375,1
query_000064,item_000386,1
query_000064,item_000390,1
query_000064,item_000392,1
query_000064,item_000421,1
query_000064,item_000427,1
query_000064,item_000432,1
query_000064,item_000442,1
query_000064,item_000446,1
query_000064,item_000448,1
query_000064,item_000454,1
query_000064,item_000456,1
query_000064,item_000465,1
query_000064,item_000475,1
query_000064,item_000494,1
query_000064,item_000496,1
query_000065,item_000013,2
query_000065,item_000015,2
query_000065,item_000025,2
query_000065,item_000026,2
query_000065,item_000031,3
query_000065,item_000040,2
query_000065,item_000066,2
query_000065,item_000089,2
query_000065,item_000092,2
query_000065,item_000095,3
query_000065,item_000126,2
query_000065,item_000133,2
query_000065,item_000138,2
query_000065,item_000156,3
query_000065,item_000157,3
query_000065,item_000162,3
query_000065,item_000167,3
query_000065,item_000176,2
query_000065,item_000185,2
query_000065,item_000187,2
query_000065,item_000195,2
query_000065,item_000196,3
query_000065,item_000204,2
query_000065,item_000230,2
query_000065,item_000237,2
query_000065,item_000241,3
query_000065,item_000244,3
query_000065,item_000264,2
query_000065,item_000272,2
query_000065,item_000274,2
query_000065,item_000277,3
query_000065,item_000280,2
query_000065,item_000282,2
query_000065,item_000287,3
query_000065,item_000301,2
query_000065,item_000306,2
query_000065,item_000332,3
query_000065,item_000335,2
query_000065,item_000359,3
query_000065,item_000367,3
query_000065,item_000391,2
query_000065,item_000399,2
query_000065,item_000408,3
query_000065,item_000416,3
query_000065,item_000422,3
query_000065,item_000426,3
query_000065,item_000462,3
query_000065,item_000463,2
query_000065,item_000478,2
query_000065,item_000479,2
query_000066,item_000011,1
query_000066,item_000019,1
query_000066,item_000038,1
query_000066,item_000039,1
query_000066,item_000045,1
query_000066,item_000071,1
query_000066,item_000085,1
query_000066,item_000103,1
query_000066,item_000128,1
query_000066,item_000132,1
query_000066,item_000136,1
query_000066,item_000143,1
query_000066,item_000171,1
query_000066,item_000178,1
query_000066,item_000181,1
query_000066,item_000184,1
query_000066,item_000186,1
query_000066,item_000192,1
query_000066,item_000211,1
query_000066,item_000219,1
query_000066,item_000256,1
query_000066,item_000259,1
query_000066,item_000268,1
query_000066,item_000278,1
query_000066,item_000288,1
query_000066,item_000296,1
query_000066,item_000304,2
query_000066,item_000307,1
query_000066,item_000316,1
query_000066,item_000338,1
query_000066,item_000339,1
query_000066,item_000342,1
query_000066,item_000348,1
query_000066,item_000354,2
query_000066,item_000363,1
query_000066,item_000381,1
query_000066,item_000389,1
query_000066,item_000404,1
query_000066,item_000406,1
query_000066,item_000409,2
query_000066,item_000420,1
query_000066,item_000431,1
query_000066,item_000439,1
query_000066,item_000444,1
query_000066,item_000445,1
query_000066,item_000452,1
query_000066,item_000461,1
query_000066,item_000477,1
query_000066,item_000488,2
query_000066,item_000489,1
query_000067,item_000004,2
query_000067,item_000007,2
query_000067,item_000014,2
query_000067,item_000017,2
query_000067,item_000022,2
query_000067,item_000023,2
query_000067,item_000030,2
query_000067,item_000041,2
query_000067,item_000043,2
query_000067,item_000100,2
query_000067,item_000114,2
query_000067,item_000117,2
query_000067,item_000118,2
query_000067,item_000121,2
query_000067,item_000122,2
query_000067,item_000127,2
query_000067,item_000137,2
query_000067,item_000155,2
query_000067,item_000165,2
query_000067,item_000166,2
query_000067,item_000170,2
query_000067,item_000174,2
query_000067,item_000175,2
query_000067,item_000197,2
query_000067,item_000200,2
query_000067,item_000201,2
query_000067,item_000203,2
query_000067,item_000217,2
query_000067,item_000228,2
query_000067,item_000238,2
query_000067,item_000242,2
query_000067,item_000246,2
query_000067,item_000251,2
query_000067,item_000255,2
query_000067,item_000265,2
query_000067,item_000271,2
query_000067,item_000276,2
query_000067,item_000295,2
query_000067,item_000313,2
query_000067,item_000328,2
query_000067,item_000341,2
query_000067,item_000372,2
query_000067,item_000383,2
query_000067,item_000398,2
query_000067,item_000429,2
query_000067,item_000447,2
query_000067,item_000458,2
query_000067,item_000474,2
query_000067,item_000481,2
query_000067,item_000487,2
query_000068,item_000013,1
query_000068,item_000015,1
query_000068,item_000025,1
query_000068,item_000026,1
query_000068,item_000031,2
query_000068,item_000040,1
query_000068,item_000066,1
query_000068,item_000089,1
query_000068,item_000092,1
query_000068,item_000095,2
query_000068,item_000126,1
query_000068,item_000133,1
query_000068,item_000138,1
query_000068,item_000156,2
query_000068,item_000157,2
query_000068,item_000162,2
query_000068,item_000167,2
query_000068,item_000176,1
query_000068,item_000185,1
query_000068,item_000187,1
query_000068,item_000195,1
query_000068,item_000196,2
query_000068,item_000204,1
query_000068,item_000230,1
query_000068,item_000237,1
query_000068,item_000241,2
query_000068,item_000244,2
query_000068,item_000264,1
query_000068,item_000272,1
query_000068,item_000274,1
query_000068,item_000277,2
query_000068,item_000280,1
query_000068,item_000282,1
query_000068,item_000287,2
query_000068,item_000301,1
query_000068,item_000306,1
query_000068,item_000332,2
query_000068,item_000335,1
query_000068,item_000359,2
query_000068,item_000367,2
query_000068,item_000391,1
query_000068,item_000399,1
query_000068,item_000408,2
query_000068,item_000416,2
query_000068,item_000422,2
query_000068,item_000426,2
query_000068,item_000462,2
query_000068,item_000463,1
query_000068,item_000478,1
query_000068,item_000479,1
query_000069,item_000001,3
query_000069,item_000002,3
query_000069,item_000037,3
query_000069,item_000042,3
query_000069,item_000078,3
query_000069,item_000084,3
query_000069,item_000086,3
query_000069,item_000097,3
query_000069,item_000101,3
query_000069,item_000110,3
query_000069,item_000113,3
query_000069,item_000119,3
query_000069,item_000139,3
query_000069,item_000140,3
query_000069,item_000147,3
query_000069,item_000154,3
query_000069,item_000164,3
query_000069,item_000229,3
query_000069,item_000260,3
query_000069,item_000267,3
query_000069,item_000269,3
query_000069,item_000286,3
query_000069,item_000298,3
query_000069,item_000303,3
query_000069,item_000309,3
query_000069,item_000322,3
query_000069,item_000324,3
query_000069,item_000327,3
query_000069,item_000331,3
query_000069,item_000353,3
query_000069,item_000356,3
query_000069,item_000358,3
query_000069,item_000368,3
query_000069,item_000376,3
query_000069,item_000387,3
query_000069,item_000393,3
query_000069,item_000401,3
query_000069,item_000411,3
query_000069,item_000423,3
query_000069,item_000428,3
query_000069,item_000434,3
query_000069,item_000436,3
query_000069,item_000437,3
query_000069,item_000438,3
query_000069,item_000455,3
query_000069,item_000470,3
query_000069,item_000480,3
query_000069,item_000483,3
query_000069,item_000484,3
query_000069,item_000495,3
query_000070,item_000003,3
query_000070,item_000008,2
query_000070,item_000010,2
query_000070,item_000033,2
query_000070,item_000035,2
query_000070,item_000050,2
query_000070,item_000056,2
query_000070,item_000058,2
query_000070,item_000062,3
query_000070,item_000076,2
query_000070,item_000104,3
query_000070,item_000129,2
query_000070,item_000130,2
query_000070,item_000146,3
query_000070,item_000158,3
query_000070,item_000188,2
query_000070,item_000205,3
query_000070,item_000214,3
query_000070,item_000224,2
query_000070,item_000233,3
query_000070,item_000239,2
query_000070,item_000258,2
query_000070,item_000261,2
query_000070,item_000262,2
query_000070,item_000266,2
query_000070,item_000294,2
query_000070,item_000297,3
query_000070,item_000314,2
query_000070,item_000325,2
query_000070,item_000336,2
query_000070,item_000347,3
query_000070,item_000351,2
query_000070,item_000357,2
query_000070,item_000379,3
query_000070,item_000394,3
query_000070,item_000402,2
query_000070,item_000405,2
query_000070,item_000415,3
query_000070,item_000435,3
query_000070,item_000441,2
query_000070,item_000449,2
query_000070,item_000450,2
query_000070,item_000453,3
query_000070,item_000459,3
query_000070,item_000460,2
query_000070,item_000464,3
query_000070,item_000471,3
query_000070,item_000482,2
query_000070,item_000486,3
query_000070,item_000493,3
query_000071,item_000001,2
query_000071,item_000005,1
query_000071,item_000020,1
query_000071,item_000024,1
query_000071,item_000060,1
query_000071,item_000064,1
query_000071,item_000072,1
query_000071,item_000073,1
query_000071,item_000075,1
query_000071,item_000088,1
query_000071,item_000093,1
query_000071,item_000096,1
query_000071,item_000102,1
query_000071,item_000109,1
query_000071,item_000112,1
query_000071,item_000150,1
query_000071,item_000180,1
query_000071,item_000190,1
query_000071,item_000208,1
query_000071,item_000209,1
query_000071,item_000210,1
query_000071,item_000212,1
query_000071,item_000220,1
query_000071,item_000223,1
query_000071,item_000235,1
query_000071,item_000240,1
query_000071,item_000247,1
query_000071,item_000275,1
query_000071,item_000283,1
query_000071,item_000299,1
query_000071,item_000310,1
query_000071,item_000320,1
query_000071,item_000321,1
query_000071,item_000323,1
query_000071,item_000334,1
query_000071,item_000337,1
query_000071,item_000343,1
query_000071,item_000344,1
query_000071,item_000346,1
query_000071,item_000352,1
query_000071,item_000355,1
query_000071,item_000360,1
query_000071,item_000362,1
query_000071,item_000373,1
query_000071,item_000385,1
query_000071,item_000410,1
query_000071,item_000419,1
query_000071,item_000430,1
query_000071,item_000468,1
query_000071,item_000472,1
query_000071,item_000492,1
query_000072,item_000021,3
query_000072,item_000028,3
query_000072,item_000029,3
query_000072,item_000032,2
query_000072,item_000034,2
query_000072,item_000044,2
query_000072,item_000054,2
query_000072,item_000059,3
query_000072,item_000074,2
query_000072,item_000091,2
query_000072,item_000106,2
query_000072,item_000108,3
query_000072,item_000115,2
query_000072,item_000120,3
query_000072,item_000124,3
query_000072,item_000141,3
query_000072,item_000142,2
query_000072,item_000145,2
query_000072,item_000163,3
query_000072,item_000222,3
query_000072,item_000227,3
query_000072,item_000245,3
query_000072,item_000248,3
query_000072,item_000249,3
query_000072,item_000285,3
query_000072,item_000300,3
query_000072,item_000302,3
query_000072,item_000311,2
query_000072,item_000315,3
query_000072,item_000318,3
query_000072,item_000350,2
query_000072,item_000365,3
query_000072,item_000370,3
query_000072,item_000374,3
query_000072,item_000375,2
query_000072,item_000386,2
query_000072,item_000390,3
query_000072,item_000392,3
query_000072,item_000421,3
query_000072,item_000427,3
query_000072,item_000432,2
query_000072,item_000442,2
query_000072,item_000446,3
query_000072,item_000448,3
query_000072,item_000454,3
query_000072,item_000456,3
query_000072,item_000465,2
query_000072,item_000475,2
query_000072,item_000494,3
query_000072,item_000496,2
query_000073,item_000001,2
query_000073,item_000004,1
query_000073,item_000007,1
query_000073,item_000014,1
query_000073,item_000017,1
query_000073,item_000022,1
query_000073,item_000023,1
query_000073,item_000030,1
query_000073,item_000041,1
query_000073,item_000043,1
query_000073,item_000100,1
query_000073,item_000114,1
query_000073,item_000117,1
query_000073,item_000118,1
query_000073,item_000121,1
query_000073,item_000122,1
query_000073,item_000127,1
query_000073,item_000137,1
query_000073,item_000155,1
query_000073,item_000165,1
query_000073,item_000166,1
query_000073,item_000170,1
query_000073,item_000174,1
query_000073,item_000175,1
query_000073,item_000197,1
query_000073,item_000200,1
query_000073,item_000201,1
query_000073,item_000203,1
query_000073,item_000217,1
query_000073,item_000228,1
query_000073,item_000238,1
query_000073,item_000242,1
query_000073,item_000246,1
query_000073,item_000251,1
query_000073,item_000255,1
query_000073,item_000265,1
query_000073,item_000271,1
query_000073,item_000276,1
query_000073,item_000295,1
query_000073,item_000313,1
query_000073,item_000328,1
query_000073,item_000341,1
query_000073,item_000372,1
query_000073,item_000383,1
query_000073,item_000398,1
query_000073,item_000429,1
query_000073,item_000447,1
query_000073,item_000458,1
query_000073,item_000474,1
query_000073,item_000481,1
query_000073,item_000487,1
query_000074,item_000004,1
query_000074,item_000005,2
query_000074,item_000007,1
query_000074,item_000014,1
query_000074,item_000017,1
query_000074,item_000022,1
query_000074,item_000023,1
query_000074,item_000030,1
query_000074,item_000041,1
query_000074,item_000043,1
query_000074,item_000100,1
query_000074,item_000114,1
query_000074,item_000117,1
query_000074,item_000118,1
query_000074,item_000121,1
query_000074,item_000122,1
query_000074,item_000127,1
query_000074,item_000137,1
query_000074,item_000155,1
query_000074,item_000165,1
query_000074,item_000166,1
query_000074,item_000170,1
query_000074,item_000174,1
query_000074,item_000175,1
query_000074,item_000197,1
query_000074,item_000200,1
query_000074,item_000201,1
query_000074,item_000203,1
query_000074,item_000217,1
query_000074,item_000228,1
query_000074,item_000238,1
query_000074,item_000242,1
query_000074,item_000246,1
query_000074,item_000251,1
query_000074,item_000255,1
query_000074,item_000265,1
query_000074,item_000271,1
query_000074,item_000276,1
query_000074,item_000295,1
query_000074,item_000313,1
query_000074,item_000328,1
query_000074,item_000341,1
query_000074,item_000372,1
query_000074,item_000383,1
query_000074,item_000398,1
query_000074,item_000429,1
query_000074,item_000447,1
query_000074,item_000458,1
query_000074,item_000474,1
query_000074,item_000481,1
query_000074,item_000487,1
query_000075,item_000021,3
query_000075,item_000028,3
query_000075,item_000029,3
query_000075,item_000032,2
query_000075,item_000034,2
query_000075,item_000044,3
query_000075,item_000054,2
query_000075,item_000059,3
query_000075,item_000074,2
query_000075,item_000091,2
query_000075,item_000106,2
query_000075,item_000108,3
query_000075,item_000115,2
query_000075,item_000120,3
query_000075,item_000124,3
query_000075,item_000141,3
query_000075,item_000142,2
query_000075,item_000145,2
query_000075,item_000163,3
query_000075,item_000222,3
query_000075,item_000227,3
query_000075,item_000245,3
query_000075,item_000248,3
query_000075,item_000249,3
query_000075,item_000285,3
query_000075,item_000300,3
query_000075,item_000302,3
query_000075,item_000311,2
query_000075,item_000315,3
query_000075,item_000318,3
query_000075,item_000350,2
query_000075,item_000365,3
query_000075,item_000370,3
query_000075,item_000374,3
query_000075,item_000375,3
query_000075,item_000386,2
query_000075,item_000390,3
query_000075,item_000392,3
query_000075,item_000421,3
query_000075,item_000427,3
query_000075,item_000432,3
query_000075,item_000442,2
query_000075,item_000446,3
query_000075,item_000448,3
query_000075,item_000454,3
query_000075,item_000456,3
query_000075,item_000465,2
query_000075,item_000475,2
query_000075,item_000494,3
query_000075,item_000496,2
query_000076,item_000011,1
query_000076,item_000019,1
query_000076,item_000038,1
query_000076,item_000039,1
query_000076,item_000045,1
query_000076,item_000071,1
query_000076,item_000085,1
query_000076,item_000103,1
query_000076,item_000128,1
query_000076,item_000132,1
query_000076,item_000136,1
query_000076,item_000143,1
query_000076,item_000171,1
query_000076,item_000178,1
query_000076,item_000181,1
query_000076,item_000184,1
query_000076,item_000186,1
query_000076,item_000192,1
query_000076,item_000211,1
query_000076,item_000219,1
query_000076,item_000256,1
query_000076,item_000259,1
query_000076,item_000268,1
query_000076,item_000278,1
query_000076,item_000288,1
query_000076,item_000296,1
query_000076,item_000304,2
query_000076,item_000307,1
query_000076,item_000316,1
query_000076,item_000338,1
query_000076,item_000339,1
query_000076,item_000342,1
query_000076,item_000348,1
query_000076,item_000354,2
query_000076,item_000363,1
query_000076,item_000381,1
query_000076,item_000389,1
query_000076,item_000404,1
query_000076,item_000406,1
query_000076,item_000409,2
query_000076,item_000420,1
query_000076,item_000431,1
query_000076,item_000439,1
query_000076,item_000444,1
query_000076,item_000445,1
query_000076,item_000452,1
query_000076,item_000461,1
query_000076,item_000477,1
query_000076,item_000488,2
query_000076,item_000489,1
query_000077,item_000001,2
query_000077,item_000002,2
query_000077,item_000037,1
query_000077,item_000042,1
query_000077,item_000078,1
query_000077,item_000084,1
query_000077,item_000086,2
query_000077,item_000097,1
query_000077,item_000101,1
query_000077,item_000110,1
query_000077,item_000113,2
query_000077,item_000119,1
query_000077,item_000139,2
query_000077,item_000140,1
query_000077,item_000147,1
query_000077,item_000154,1
query_000077,item_000164,1
query_000077,item_000229,2
query_000077,item_000260,1
query_000077,item_000267,1
query_000077,item_000269,2
query_000077,item_000286,1
query_000077,item_000298,1
query_000077,item_000303,2
query_000077,item_000309,1
query_000077,item_000322,2
query_000077,item_000324,2
query_000077,item_000327,1
query_000077,item_000331,1
query_000077,item_000353,1
query_000077,item_000356,2
query_000077,item_000358,2
query_000077,item_000368,1
query_000077,item_000376,1
query_000077,item_000387,2
query_000077,item_000393,2
query_000077,item_000401,1
query_000077,item_000411,1
query_000077,item_000423,1
query_000077,item_000428,1
query_000077,item_000434,1
query_000077,item_000436,2
query_000077,item_000437,1
query_000077,item_000438,1
query_000077,item_000455,1
query_000077,item_000470,1
query_000077,item_000480,2
query_000077,item_000483,1
query_000077,item_000484,1
query_000077,item_000495,2
query_000078,item_000003,2
query_000078,item_000008,1
query_000078,item_000010,1
query_000078,item_000033,1
query_000078,item_000035,1
query_000078,item_000050,1
query_000078,item_000056,1
query_000078,item_000058,1
query_000078,item_000062,2
query_000078,item_000076,1
query_000078,item_000104,2
query_000078,item_000129,1
query_000078,item_000130,1
query_000078,item_000146,2
query_000078,item_000158,2
query_000078,item_000188,1
query_000078,item_000205,2
query_000078,item_000214,2
query_000078,item_000224,1
query_000078,item_000233,2
query_000078,item_000239,1
query_000078,item_000258,1
query_000078,item_000261,1
query_000078,item_000262,1
query_000078,item_000266,1
query_000078,item_000294,1
query_000078,item_000297,2
query_000078,item_000314,1
query_000078,item_000325,1
query_000078,item_000336,1
query_000078,item_000347,2
query_000078,item_000351,1
query_000078,item_000357,1
query_000078,item_000379,2
query_000078,item_000394,2
query_000078,item_000402,1
query_000078,item_000405,1
query_000078,item_000415,2
query_000078,item_000435,2
query_000078,item_000441,1
query_000078,item_000449,1
query_000078,item_000450,1
query_000078,item_000453,2
query_000078,item_000459,2
query_000078,item_000460,1
query_000078,item_000464,2
query_000078,item_000471,2
query_000078,item_000482,1
query_000078,item_000486,2
query_000078,item_000493,2
query_000079,item_000013,2
query_000079,item_000015,2
