event_id,event_type,request_id,session_id,user_id,query_id,query_text,item_id,position,timestamp,click_duration_ms,add_to_cart_quantity,purchase_amount
event_00001879,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000216,4,2026-03-20T14:15:42.546748+00:00,,,
event_00001880,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000473,5,2026-03-20T14:15:44.415963+00:00,,,
event_00001881,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000105,6,2026-03-20T14:15:45.064215+00:00,,,
event_00001882,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000317,7,2026-03-20T14:15:45.160785+00:00,,,
event_00001883,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000380,8,2026-03-20T14:15:46.235546+00:00,,,
event_00001884,click,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000380,8,2026-03-20T14:16:00.545718+00:00,6920,,
event_00001885,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000048,9,2026-03-20T14:16:00.994112+00:00,,,
event_00001886,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000074,10,2026-03-20T14:16:01.573436+00:00,,,
event_00001887,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000417,11,2026-03-20T14:16:01.642097+00:00,,,
event_00001888,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000171,12,2026-03-20T14:16:03.294041+00:00,,,
event_00001889,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000352,13,2026-03-20T14:16:04.924550+00:00,,,
event_00001890,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000283,14,2026-03-20T14:16:05.554428+00:00,,,
event_00001891,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000330,15,2026-03-20T14:16:06.446402+00:00,,,
event_00001892,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000217,16,2026-03-20T14:16:06.909815+00:00,,,
event_00001893,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000411,17,2026-03-20T14:16:08.231902+00:00,,,
event_00001894,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000242,18,2026-03-20T14:16:10.227875+00:00,,,
event_00001895,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000200,19,2026-03-20T14:16:10.250932+00:00,,,
event_00001896,impression,req_000134,sess_000134,user_000039,query_000086,affordable lighting for everyday use,item_000086,20,2026-03-20T14:16:12.126101+00:00,,,
event_00001897,impression,req_000135,sess_000135,user_000044,query_000150,affordable hair care for everyday use,item_000213,1,2026-01-31T08:53:40.484352+00:00,,,
event_00001898,click,req_000135,sess_000135,user_000044,query_000150,affordable hair care for everyday use,item_000213,1,2026-01-31T08:53:41.142121+00:00,1870,,
event_00001899,impression,req_000135,sess_000135,user_000044,query_000150,affordable hair care for everyday use,item_000077,2,2026-01-31T08:53:42.461214+00:00,,,
event_00001900,click,req_000135,sess_000135,user_000044,query_000150,affordable hair care for everyday use,item_000077,2,2026-01-31T08:54:09.309030+00:00,5115,,
event_00001901,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000001,1,2026-01-28T07:07:16.625771+00:00,,,
event_00001902,click,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000001,1,2026-01-28T07:07:30.373557+00:00,5614,,
event_00001903,add_to_cart,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000001,1,2026-01-28T07:07:32.932789+00:00,,1,
event_00001904,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000434,2,2026-01-28T07:07:33.715083+00:00,,,
event_00001905,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000327,3,2026-01-28T07:07:33.891228+00:00,,,
event_00001906,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000437,4,2026-01-28T07:07:34.086362+00:00,,,
event_00001907,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000113,5,2026-01-28T07:07:34.323930+00:00,,,
event_00001908,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000483,6,2026-01-28T07:07:35.344298+00:00,,,
event_00001909,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000037,7,2026-01-28T07:07:35.450765+00:00,,,
event_00001910,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000286,8,2026-01-28T07:07:35.963838+00:00,,,
event_00001911,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000086,9,2026-01-28T07:07:37.773723+00:00,,,
event_00001912,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000303,10,2026-01-28T07:07:38.240631+00:00,,,
event_00001913,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000069,11,2026-01-28T07:07:38.820506+00:00,,,
event_00001914,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000352,12,2026-01-28T07:07:40.447509+00:00,,,
event_00001915,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000265,13,2026-01-28T07:07:40.953690+00:00,,,
event_00001916,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000426,14,2026-01-28T07:07:42.898923+00:00,,,
event_00001917,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000339,15,2026-01-28T07:07:44.376998+00:00,,,
event_00001918,impression,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000394,16,2026-01-28T07:07:46.130010+00:00,,,
event_00001919,click,req_000136,sess_000136,user_000056,query_000027,best air quality,item_000394,16,2026-01-28T07:07:47.515824+00:00,12742,,
event_00001920,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000440,1,2026-02-26T12:10:09.483927+00:00,,,
event_00001921,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000457,2,2026-02-26T12:10:10.927973+00:00,,,
event_00001922,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000135,3,2026-02-26T12:10:11.667096+00:00,,,
event_00001923,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000135,4,2026-02-26T12:10:13.231036+00:00,,,
event_00001924,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000057,5,2026-02-26T12:10:14.148937+00:00,,,
event_00001925,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000216,6,2026-02-26T12:10:15.876502+00:00,,,
event_00001926,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000052,7,2026-02-26T12:10:17.308826+00:00,,,
event_00001927,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000067,8,2026-02-26T12:10:17.737616+00:00,,,
event_00001928,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000105,9,2026-02-26T12:10:19.056337+00:00,,,
event_00001929,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000371,10,2026-02-26T12:10:19.315154+00:00,,,
event_00001930,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000036,11,2026-02-26T12:10:21.170235+00:00,,,
event_00001931,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000270,12,2026-02-26T12:10:22.543275+00:00,,,
event_00001932,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000220,13,2026-02-26T12:10:22.628843+00:00,,,
event_00001933,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000420,14,2026-02-26T12:10:23.187591+00:00,,,
event_00001934,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000062,15,2026-02-26T12:10:24.294386+00:00,,,
event_00001935,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000477,16,2026-02-26T12:10:26.267760+00:00,,,
event_00001936,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000234,17,2026-02-26T12:10:27.397308+00:00,,,
event_00001937,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000308,18,2026-02-26T12:10:28.771257+00:00,,,
event_00001938,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000460,19,2026-02-26T12:10:29.395012+00:00,,,
event_00001939,impression,req_000137,sess_000137,user_000006,query_000107,BrightHome furniture review,item_000390,20,2026-02-26T12:10:30.061924+00:00,,,
event_00001940,impression,req_000138,sess_000138,user_000066,query_000135,best comics,item_000043,1,2026-02-08T16:29:37.029501+00:00,,,
event_00001941,impression,req_000138,sess_000138,user_000066,query_000135,best comics,item_000328,2,2026-02-08T16:29:38.800208+00:00,,,
event_00001942,click,req_000138,sess_000138,user_000066,query_000135,best comics,item_000328,2,2026-02-08T16:29:41.813950+00:00,1316,,
event_00001943,impression,req_000139,sess_000139,user_000048,query_000150,affordable hair care for everyday use,item_000213,1,2026-01-23T04:32:52.457596+00:00,,,
event_00001944,click,req_000139,sess_000139,user_000048,query_000150,affordable hair care for everyday use,item_000213,1,2026-01-23T04:33:14.959640+00:00,1893,,
event_00001945,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000035,1,2026-02-25T22:42:41.710905+00:00,,,
event_00001946,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000453,2,2026-02-25T22:42:42.802310+00:00,,,
event_00001947,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000258,3,2026-02-25T22:42:43.983741+00:00,,,
event_00001948,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000003,4,2026-02-25T22:42:45.174660+00:00,,,
event_00001949,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000460,5,2026-02-25T22:42:45.889843+00:00,,,
event_00001950,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000314,6,2026-02-25T22:42:46.914106+00:00,,,
event_00001951,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000130,7,2026-02-25T22:42:48.186973+00:00,,,
event_00001952,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000224,8,2026-02-25T22:42:50.180284+00:00,,,
event_00001953,click,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000224,8,2026-02-25T22:43:14.373581+00:00,2862,,
event_00001954,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000450,9,2026-02-25T22:43:15.322891+00:00,,,
event_00001955,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000146,10,2026-02-25T22:43:15.725054+00:00,,,
event_00001956,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000174,11,2026-02-25T22:43:16.399704+00:00,,,
event_00001957,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000340,12,2026-02-25T22:43:17.329138+00:00,,,
event_00001958,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000440,13,2026-02-25T22:43:18.445211+00:00,,,
event_00001959,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000212,14,2026-02-25T22:43:20.034149+00:00,,,
event_00001960,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000437,15,2026-02-25T22:43:20.719180+00:00,,,
event_00001961,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000094,16,2026-02-25T22:43:22.072454+00:00,,,
event_00001962,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000483,17,2026-02-25T22:43:24.054304+00:00,,,
event_00001963,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000344,18,2026-02-25T22:43:24.204777+00:00,,,
event_00001964,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000271,19,2026-02-25T22:43:25.795463+00:00,,,
event_00001965,impression,req_000140,sess_000140,user_000027,query_000142,best fitness equipment,item_000117,20,2026-02-25T22:43:26.130734+00:00,,,
event_00001966,impression,req_000141,sess_000141,user_000068,query_000142,best fitness equipment,item_000158,1,2026-01-02T18:22:11.967347+00:00,,,
event_00001967,impression,req_000141,sess_000141,user_000068,query_000142,best fitness equipment,item_000050,2,2026-01-02T18:22:12.604732+00:00,,,
event_00001968,click,req_000141,sess_000141,user_000068,query_000142,best fitness equipment,item_000050,2,2026-01-02T18:22:40.134823+00:00,12310,,
event_00001969,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000321,1,2026-01-08T22:47:14.864663+00:00,,,
event_00001970,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000024,2,2026-01-08T22:47:15.551714+00:00,,,
event_00001971,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000385,3,2026-01-08T22:47:15.856440+00:00,,,
event_00001972,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000212,4,2026-01-08T22:47:16.185790+00:00,,,
event_00001973,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000355,5,2026-01-08T22:47:18.161141+00:00,,,
event_00001974,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000223,6,2026-01-08T22:47:18.675079+00:00,,,
event_00001975,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000247,7,2026-01-08T22:47:19.688129+00:00,,,
event_00001976,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000344,8,2026-01-08T22:47:20.953631+00:00,,,
event_00001977,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000275,9,2026-01-08T22:47:22.496735+00:00,,,
event_00001978,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000005,10,2026-01-08T22:47:23.109085+00:00,,,
event_00001979,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000066,11,2026-01-08T22:47:23.977668+00:00,,,
event_00001980,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000089,12,2026-01-08T22:47:24.270595+00:00,,,
event_00001981,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000455,13,2026-01-08T22:47:24.430006+00:00,,,
event_00001982,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000338,14,2026-01-08T22:47:25.443568+00:00,,,
event_00001983,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000338,15,2026-01-08T22:47:26.238931+00:00,,,
event_00001984,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000309,16,2026-01-08T22:47:26.649486+00:00,,,
event_00001985,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000166,17,2026-01-08T22:47:27.393230+00:00,,,
event_00001986,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000413,18,2026-01-08T22:47:28.969919+00:00,,,
event_00001987,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000311,19,2026-01-08T22:47:30.237972+00:00,,,
event_00001988,impression,req_000142,sess_000142,user_000088,query_000071,best wearables,item_000185,20,2026-01-08T22:47:31.209005+00:00,,,
event_00001989,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000140,1,2026-02-08T03:04:15.369706+00:00,,,
event_00001990,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000001,2,2026-02-08T03:04:16.295556+00:00,,,
event_00001991,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000455,3,2026-02-08T03:04:17.133217+00:00,,,
event_00001992,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000078,4,2026-02-08T03:04:18.369674+00:00,,,
event_00001993,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000154,5,2026-02-08T03:04:18.629514+00:00,,,
event_00001994,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000331,6,2026-02-08T03:04:20.141376+00:00,,,
event_00001995,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000393,7,2026-02-08T03:04:21.355255+00:00,,,
event_00001996,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000387,8,2026-02-08T03:04:22.314777+00:00,,,
event_00001997,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000074,9,2026-02-08T03:04:23.791316+00:00,,,
event_00001998,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000401,10,2026-02-08T03:04:24.749841+00:00,,,
event_00001999,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000002,11,2026-02-08T03:04:25.131558+00:00,,,
event_00002000,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000422,12,2026-02-08T03:04:25.686571+00:00,,,
event_00002001,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000238,13,2026-02-08T03:04:26.657901+00:00,,,
event_00002002,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000068,14,2026-02-08T03:04:27.683380+00:00,,,
event_00002003,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000038,15,2026-02-08T03:04:29.351139+00:00,,,
event_00002004,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000453,16,2026-02-08T03:04:30.409744+00:00,,,
event_00002005,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000090,17,2026-02-08T03:04:31.818690+00:00,,,
event_00002006,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000155,18,2026-02-08T03:04:32.451227+00:00,,,
event_00002007,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000188,19,2026-02-08T03:04:34.235187+00:00,,,
event_00002008,impression,req_000143,sess_000143,user_000054,query_000097,VitaLife paper goods review,item_000242,20,2026-02-08T03:04:36.026346+00:00,,,
event_00002009,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000083,1,2026-03-27T13:25:46.194888+00:00,,,
event_00002010,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000090,2,2026-03-27T13:25:47.675106+00:00,,,
event_00002011,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000123,3,2026-03-27T13:25:48.585536+00:00,,,
event_00002012,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000234,4,2026-03-27T13:25:49.013893+00:00,,,
event_00002013,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000279,5,2026-03-27T13:25:50.237115+00:00,,,
event_00002014,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000333,6,2026-03-27T13:25:51.926471+00:00,,,
event_00002015,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000395,7,2026-03-27T13:25:52.307756+00:00,,,
event_00002016,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000009,8,2026-03-27T13:25:52.825489+00:00,,,
event_00002017,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000243,9,2026-03-27T13:25:53.356529+00:00,,,
event_00002018,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000140,10,2026-03-27T13:25:54.527543+00:00,,,
event_00002019,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000215,11,2026-03-27T13:25:54.800591+00:00,,,
event_00002020,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000082,12,2026-03-27T13:25:56.543403+00:00,,,
event_00002021,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000422,13,2026-03-27T13:25:56.735721+00:00,,,
event_00002022,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000457,14,2026-03-27T13:25:58.545372+00:00,,,
event_00002023,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000465,15,2026-03-27T13:25:59.134321+00:00,,,
event_00002024,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000070,16,2026-03-27T13:25:59.640611+00:00,,,
event_00002025,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000228,17,2026-03-27T13:25:59.663462+00:00,,,
event_00002026,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000285,18,2026-03-27T13:26:00.060551+00:00,,,
event_00002027,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000374,19,2026-03-27T13:26:00.180778+00:00,,,
event_00002028,impression,req_000144,sess_000144,user_000048,query_000114,RadianceCo bath & body review,item_000143,20,2026-03-27T13:26:00.945160+00:00,,,
event_00002029,impression,req_000145,sess_000145,user_000062,query_000005,affordable cameras for everyday use,item_000024,1,2026-01-31T21:39:17.882302+00:00,,,
event_00002030,impression,req_000145,sess_000145,user_000062,query_000005,affordable cameras for everyday use,item_000220,2,2026-01-31T21:39:18.106209+00:00,,,
event_00002031,click,req_000145,sess_000145,user_000062,query_000005,affordable cameras for everyday use,item_000220,2,2026-01-31T21:39:46.126318+00:00,9567,,
event_00002032,impression,req_000146,sess_000146,user_000084,query_000156,best men's shirts,item_000082,1,2026-02-17T20:07:24.825029+00:00,,,
event_00002033,impression,req_000146,sess_000146,user_000084,query_000156,best men's shirts,item_000225,2,2026-02-17T20:07:26.722215+00:00,,,
event_00002034,click,req_000146,sess_000146,user_000084,query_000156,best men's shirts,item_000225,2,2026-02-17T20:07:53.506363+00:00,7093,,
event_00002035,impression,req_000147,sess_000147,user_000099,query_000153,affordable vitamins for everyday use,item_000140,1,2026-02-07T17:54:14.572491+00:00,,,
event_00002036,impression,req_000147,sess_000147,user_000099,query_000153,affordable vitamins for everyday use,item_000434,2,2026-02-07T17:54:15.702378+00:00,,,
event_00002037,impression,req_000147,sess_000147,user_000099,query_000153,affordable vitamins for everyday use,item_000437,3,2026-02-07T17:54:16.445576+00:00,,,
event_00002038,impression,req_000147,sess_000147,user_000099,query_000153,affordable vitamins for everyday use,item_000113,4,2026-02-07T17:54:18.291431+00:00,,,
event_00002039,impression,req_000147,sess_000147,user_000099,query_000153,affordable vitamins for everyday use,item_000483,5,2026-02-07T17:54:18.579123+00:00,,,
event_00002040,impression,req_000147,sess_000147,user_000099,query_000153,affordable vitamins for everyday use,item_000368,6,2026-02-07T17:54:18.945947+00:00,,,
event_00002041,impression,req_000147,sess_000147,user_000099,query_000153,affordable vitamins for everyday use,item_000078,7,2026-02-07T17:54:20.784425+00:00,,,
event_00002042,impression,req_000147,sess_000147,user_000099,query_000153,affordable vitamins for everyday use,item_000438,8,2026-02-07T17:54:22.673231+00:00,,,
event_00002043,impression,req_000147,sess_000147,user_000099,query_000153,affordable vitamins for everyday use,item_000387,9,2026-02-07T17:54:23.384746+00:00,,,
event_00002044,impression,req_000147,sess_000147,user_000099,query_000153,affordable vitamins for everyday use,item_000147,10,2026-02-07T17:54:24.144772+00:00,,,
event_00002045,click,req_000147,sess_000147,user_000099,query_000153,affordable vitamins for everyday use,item_000147,10,2026-02-07T17:54:52.362189+00:00,7078,,
event_00002046,favorite,req_000147,sess_000147,user_000099,query_000153,affordable vitamins for everyday use,item_000147,10,2026-02-07T17:55:01.651138+00:00,,,
event_00002047,impression,req_000148,sess_000148,user_000062,query_000012,TrailMaster Cycling,item_000035,1,2026-01-21T12:10:49.653735+00:00,,,
event_00002048,click,req_000148,sess_000148,user_000062,query_000012,TrailMaster Cycling,item_000035,1,2026-01-21T12:10:57.079648+00:00,4754,,
event_00002049,impression,req_000148,sess_000148,user_000062,query_000012,TrailMaster Cycling,item_000062,2,2026-01-21T12:10:58.576552+00:00,,,
event_00002050,click,req_000148,sess_000148,user_000062,query_000012,TrailMaster Cycling,item_000062,2,2026-01-21T12:11:25.975030+00:00,6915,,
event_00002051,favorite,req_000148,sess_000148,user_000062,query_000012,TrailMaster Cycling,item_000062,2,2026-01-21T12:11:32.342428+00:00,,,
event_00002052,impression,req_000148,sess_000148,user_000062,query_000012,TrailMaster Cycling,item_000258,3,2026-01-21T12:11:32.725622+00:00,,,
event_00002053,impression,req_000148,sess_000148,user_000062,query_000012,TrailMaster Cycling,item_000129,4,2026-01-21T12:11:33.712906+00:00,,,
event_00002054,impression,req_000148,sess_000148,user_000062,query_000012,TrailMaster Cycling,item_000262,5,2026-01-21T12:11:34.336644+00:00,,,
event_00002055,click,req_000148,sess_000148,user_000062,query_000012,TrailMaster Cycling,item_000262,5,2026-01-21T12:12:01.462885+00:00,3399,,
event_00002056,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000434,1,2026-01-29T19:42:04.220372+00:00,,,
event_00002057,click,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000434,1,2026-01-29T19:42:31.216796+00:00,0,,
event_00002058,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000097,2,2026-01-29T19:42:31.234171+00:00,,,
event_00002059,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000368,3,2026-01-29T19:42:31.729750+00:00,,,
event_00002060,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000423,4,2026-01-29T19:42:33.344225+00:00,,,
event_00002061,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000078,5,2026-01-29T19:42:34.383740+00:00,,,
event_00002062,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000154,6,2026-01-29T19:42:35.537478+00:00,,,
event_00002063,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000229,7,2026-01-29T19:42:36.893827+00:00,,,
event_00002064,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000331,8,2026-01-29T19:42:38.872845+00:00,,,
event_00002065,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000401,9,2026-01-29T19:42:40.580917+00:00,,,
event_00002066,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000269,10,2026-01-29T19:42:41.636432+00:00,,,
event_00002067,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000385,11,2026-01-29T19:42:42.579717+00:00,,,
event_00002068,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000408,12,2026-01-29T19:42:43.293095+00:00,,,
event_00002069,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000102,13,2026-01-29T19:42:43.956319+00:00,,,
event_00002070,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000095,14,2026-01-29T19:42:44.713490+00:00,,,
event_00002071,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000499,15,2026-01-29T19:42:45.097859+00:00,,,
event_00002072,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000045,16,2026-01-29T19:42:46.544100+00:00,,,
event_00002073,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000234,17,2026-01-29T19:42:46.672320+00:00,,,
event_00002074,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000105,18,2026-01-29T19:42:47.254369+00:00,,,
event_00002075,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000360,19,2026-01-29T19:42:48.314347+00:00,,,
event_00002076,impression,req_000149,sess_000149,user_000064,query_000097,VitaLife paper goods review,item_000496,20,2026-01-29T19:42:48.320108+00:00,,,
event_00002077,impression,req_000150,sess_000150,user_000080,query_000134,PureBite Snacks,item_000478,1,2026-01-23T18:56:16.667596+00:00,,,
event_00002078,impression,req_000150,sess_000150,user_000080,query_000134,PureBite Snacks,item_000426,2,2026-01-23T18:56:17.420755+00:00,,,
